,Empty_droplet_sum,Cell_sum,Soup_probability,Selected
GATA2-AS1,685.0,378.0,0.6444026340545626,False
RBM10,2102.0,892.0,0.7020708082832331,False
SAMD13,32.0,24.0,0.5714285714285714,True
GLIS3,1642.0,1178.0,0.5822695035460993,True
LINC00294,807.0,454.0,0.6399682791435368,False
KRT23,11820.0,6043.0,0.6617029614286514,False
LINC01550,15.0,9.0,0.625,True
PCDHGA11,14.0,8.0,0.6363636363636364,False
FSIP2,297.0,235.0,0.5582706766917294,True
NAALADL2-AS1,1.0,0.0,1.0,False
RTN4,27444.0,18761.0,0.5939616924575263,True
ZNF529,544.0,314.0,0.634032634032634,False
ANKRD53,259.0,109.0,0.7038043478260869,False
GRIN2A,9.0,0.0,1.0,False
HSD11B1L,709.0,491.0,0.5908333333333333,True
SMIM15,2573.0,1507.0,0.6306372549019608,True
PRKACA,2248.0,1081.0,0.6752778612195854,False
GREB1L,832.0,494.0,0.6274509803921569,True
CCDC181,34.0,10.0,0.7727272727272727,False
FBXO2,763.0,342.0,0.6904977375565611,False
CCDC86,538.0,254.0,0.6792929292929293,False
UBASH3B,6482.0,3651.0,0.6396920951347084,False
CYP27A1,9.0,6.0,0.6,True
AC074099.1,5.0,5.0,0.5,True
MAPK7,766.0,402.0,0.6558219178082192,False
CYP51A1,306.0,210.0,0.5930232558139535,True
AC009275.1,432.0,256.0,0.627906976744186,True
THNSL2,1202.0,566.0,0.6798642533936652,False
LMNA,30183.0,14673.0,0.6728865703584804,False
ARHGAP29,6192.0,4358.0,0.5869194312796209,True
MUC15,3256.0,2376.0,0.578125,True
ARHGEF6,23.0,5.0,0.8214285714285714,False
SLC22A14,22.0,16.0,0.5789473684210527,True
RAB22A,2688.0,1474.0,0.6458433445458914,False
CPN2,5.0,0.0,1.0,False
TUSC3,29270.0,17791.0,0.6219587344085336,True
AL133245.1,77.0,65.0,0.5422535211267606,True
AC020571.1,5.0,5.0,0.5,True
UBTF,3347.0,1766.0,0.6546059065128105,False
AC069029.1,4.0,4.0,0.5,True
AC093788.1,33.0,22.0,0.6,True
TRIM39,424.0,204.0,0.6751592356687898,False
AC132192.1,77.0,72.0,0.5167785234899329,True
MYH13,1.0,0.0,1.0,False
CISTR,1.0,0.0,1.0,False
AGMO,4.0,0.0,1.0,False
AL138731.1,1.0,0.0,1.0,False
MRPS24,84.0,54.0,0.6086956521739131,True
FAM218A,29.0,20.0,0.5918367346938775,True
DNAJC9,1485.0,899.0,0.6229026845637584,True
PINCR,4.0,0.0,1.0,False
TET1,4816.0,3574.0,0.5740166865315852,True
FAM41C,74.0,48.0,0.6065573770491803,True
AL139274.2,95.0,40.0,0.7037037037037037,False
AP002449.1,192.0,75.0,0.7191011235955056,False
AGPS,1478.0,705.0,0.6770499312872195,False
COPS2,3971.0,2025.0,0.6622748498999332,False
CGB7,1592.0,465.0,0.7739426349052018,False
AC099850.1,25.0,18.0,0.5813953488372093,True
AC069544.1,40.0,28.0,0.5882352941176471,True
GJA1,1383.0,895.0,0.6071115013169447,True
LGR5,2.0,0.0,1.0,False
AC003101.1,2.0,0.0,1.0,False
C19orf57,30.0,19.0,0.6122448979591837,True
FXR1,8835.0,4668.0,0.6542990446567429,False
LPCAT2,559.0,348.0,0.6163175303197354,True
GFPT1,19154.0,9465.0,0.6692756560327056,False
PDE6G,19.0,11.0,0.6333333333333333,False
NUP98,2722.0,1529.0,0.6403199247235944,False
AP002812.5,5.0,5.0,0.5,True
AC130324.1,63.0,51.0,0.5526315789473685,True
GTPBP1,1462.0,698.0,0.6768518518518518,False
FILIP1,26.0,16.0,0.6190476190476191,True
MIXL1,10.0,4.0,0.7142857142857143,False
DDR1-DT,27.0,10.0,0.7297297297297297,False
LINC00396,1.0,0.0,1.0,False
ZNF91,5363.0,3171.0,0.6284274666041716,True
MAPRE3,2177.0,877.0,0.7128356254092992,False
AC010542.4,23.0,14.0,0.6216216216216216,True
MRPS9,1164.0,668.0,0.6353711790393013,False
TMEM186,455.0,285.0,0.6148648648648649,True
HRASLS2,101.0,67.0,0.6011904761904762,True
LHFPL6,18015.0,10436.0,0.6331939123405153,False
SAP30,581.0,400.0,0.5922528032619776,True
AC022784.3,39.0,19.0,0.6724137931034483,False
XAGE2,52261.0,30398.0,0.6322481520463591,False
IL37,9.0,5.0,0.6428571428571429,False
SLC34A1,4.0,0.0,1.0,False
ZFYVE16,2405.0,1435.0,0.6263020833333334,True
C16orf70,1305.0,702.0,0.6502242152466368,False
C15orf48,63839.0,34370.0,0.6500320744534615,False
HIPK2,967.0,496.0,0.6609706083390294,False
NHSL1,801.0,397.0,0.6686143572621035,False
ZNF746,1433.0,697.0,0.6727699530516432,False
SETD9,554.0,321.0,0.6331428571428571,False
MRPL23,3116.0,1813.0,0.6321769121525664,False
NELFB,3636.0,1829.0,0.6653247941445563,False
LRRC45,1988.0,1154.0,0.6327180140038192,False
IGSF10,813.0,514.0,0.6126601356443104,True
AP003068.1,26.0,12.0,0.6842105263157895,False
AC009034.1,6.0,5.0,0.5454545454545454,True
AC114939.1,14.0,10.0,0.5833333333333334,True
AC138028.4,14.0,10.0,0.5833333333333334,True
CXCL3,337.0,237.0,0.5871080139372822,True
COL4A6,5.0,0.0,1.0,False
COA5,1657.0,931.0,0.6402627511591963,False
CELF3,1.0,0.0,1.0,False
MAGED1,15650.0,7724.0,0.6695473603148798,False
AC139887.3,1.0,0.0,1.0,False
ZKSCAN5,543.0,277.0,0.6621951219512195,False
RCHY1,1605.0,933.0,0.6323877068557919,False
ANOS1,8.0,4.0,0.6666666666666666,False
AC239868.3,295.0,204.0,0.591182364729459,True
NBPF1,1291.0,729.0,0.6391089108910891,False
ALKBH3-AS1,5.0,4.0,0.5555555555555556,True
TMEM132D-AS1,1.0,0.0,1.0,False
CNIH3,81.0,30.0,0.7297297297297297,False
WWC2-AS2,50.0,32.0,0.6097560975609756,True
ACSF3,119.0,62.0,0.6574585635359116,False
TUBB2A,13779.0,6970.0,0.6640801966359825,False
UBR2,2141.0,1371.0,0.609624145785877,True
SLC2A8,595.0,352.0,0.6282998944033791,True
SRSF11,18431.0,10905.0,0.628272429779111,True
AP006284.1,140.0,121.0,0.5363984674329502,True
IL18,564.0,358.0,0.6117136659436009,True
PDC,1.0,0.0,1.0,False
SNHG10,387.0,252.0,0.6056338028169014,True
AC015971.1,15.0,9.0,0.625,True
TRMT2B,184.0,97.0,0.6548042704626335,False
ANKRD62,20.0,10.0,0.6666666666666666,False
THRB,3681.0,2353.0,0.6100430891614186,True
RPL9,144177.0,80987.0,0.6403199445737329,False
FCRL3,1.0,0.0,1.0,False
LINC02045,3.0,0.0,1.0,False
DELE1,1457.0,752.0,0.6595744680851063,False
IKBIP,2167.0,1326.0,0.6203836243916404,True
CHRDL2,4.0,3.0,0.5714285714285714,True
AC124283.1,281.0,161.0,0.6357466063348416,False
CRYZ,740.0,438.0,0.6281833616298812,True
SPESP1,156.0,128.0,0.5492957746478874,True
TWSG1,989.0,457.0,0.6839557399723375,False
MAGED4,3.0,0.0,1.0,False
CCDC102A,71.0,53.0,0.5725806451612904,True
EIF3M,7077.0,3640.0,0.6603527106466361,False
ADRB3,2.0,0.0,1.0,False
LINC01228,2.0,0.0,1.0,False
RNF5,3856.0,2101.0,0.6473056907839516,False
LINC01144,9.0,3.0,0.75,False
RBM6,2899.0,1957.0,0.5969934102141681,True
PHF1,1312.0,751.0,0.635967038293747,False
FOXE3,1.0,0.0,1.0,False
EGR1,30358.0,15612.0,0.66038720904938,False
ZNF160,1959.0,1327.0,0.5961655508216677,True
MMAB,2244.0,1287.0,0.6355140186915887,False
MAFA,92.0,38.0,0.7076923076923077,False
AC006329.1,51.0,35.0,0.5930232558139535,True
NKAIN1,26.0,12.0,0.6842105263157895,False
SPSB2,345.0,165.0,0.6764705882352942,False
AC012229.1,1.0,0.0,1.0,False
GDE1,4564.0,2491.0,0.6469170800850461,False
BMPER,291.0,146.0,0.665903890160183,False
CD164,27445.0,15395.0,0.640639589169001,False
ENPP3,2.0,0.0,1.0,False
ASB2,3627.0,842.0,0.8115909599462967,False
PRPF4,1682.0,947.0,0.6397869912514264,False
HLA-G,69582.0,38239.0,0.6453473813079085,False
LINC01516,2.0,0.0,1.0,False
CLIC5,780.0,226.0,0.7753479125248509,False
UTRN,873.0,564.0,0.6075156576200418,True
MXRA7,5218.0,2638.0,0.6642057026476579,False
LINC02322,2.0,0.0,1.0,False
WDR87,7.0,0.0,1.0,False
ZNF668,733.0,347.0,0.6787037037037037,False
KPNA3,2375.0,1154.0,0.6729951827713233,False
CHMP4B,11109.0,5392.0,0.6732319253378584,False
RPS16,153269.0,90633.0,0.6284040311272561,True
C5orf58,63.0,27.0,0.7,False
CD99,10274.0,6710.0,0.6049222797927462,True
POLR2K,11311.0,5761.0,0.6625468603561387,False
MYBL2,151.0,100.0,0.601593625498008,True
RNASEK,835.0,526.0,0.6135194709772226,True
DIS3,3216.0,1832.0,0.6370839936608558,False
SHANK3,57.0,33.0,0.6333333333333333,False
ADCK1,233.0,144.0,0.6180371352785146,True
VRK1,646.0,340.0,0.6551724137931034,False
CYP4V2,252.0,125.0,0.6684350132625995,False
LINC02308,43.0,28.0,0.6056338028169014,True
VPS36,4231.0,2552.0,0.623765295591921,True
AC025576.1,9.0,6.0,0.6,True
CTNNA2,18.0,4.0,0.8181818181818182,False
TTF2,1028.0,651.0,0.6122692078618225,True
TRABD2B,1.0,0.0,1.0,False
ESRRB,1.0,0.0,1.0,False
RASL12,4.0,0.0,1.0,False
LATS2-AS1,295.0,278.0,0.5148342059336823,True
KCNJ16,9.0,6.0,0.6,True
CNTF,1.0,0.0,1.0,False
AK7,52.0,24.0,0.6842105263157895,False
VPS25,6413.0,3778.0,0.6292807379059955,True
IPMK,4895.0,3087.0,0.6132548233525432,True
MYO15B,31.0,22.0,0.5849056603773585,True
LINC01254,1.0,0.0,1.0,False
SGCD,2.0,0.0,1.0,False
MAP2K6,375.0,236.0,0.613747954173486,True
OVCH1-AS1,10.0,5.0,0.6666666666666666,False
GRAMD1C,642.0,407.0,0.6120114394661582,True
ZFHX4,129.0,97.0,0.5707964601769911,True
SLC6A15,107.0,51.0,0.6772151898734177,False
MTRNR2L3,11.0,0.0,1.0,False
DNAJC28,68.0,46.0,0.5964912280701754,True
CNKSR2,27.0,16.0,0.627906976744186,True
ARL5C,4.0,0.0,1.0,False
AC078785.1,5.0,5.0,0.5,True
DMD,1051.0,561.0,0.651985111662531,False
PYCR3,404.0,208.0,0.6601307189542484,False
HIST1H1D,246.0,152.0,0.6180904522613065,True
HP,2.0,0.0,1.0,False
CKMT2-AS1,237.0,193.0,0.5511627906976744,True
ZNF721,1266.0,763.0,0.6239526860522425,True
P4HA2,4756.0,3223.0,0.596064669758115,True
MTG2,1124.0,656.0,0.6314606741573033,True
S100A11,690882.0,338702.0,0.6710302413401917,False
FAM213B,24.0,8.0,0.75,False
MIR22HG,6187.0,3047.0,0.6700238249945852,False
AC091167.6,5.0,3.0,0.625,True
DCP1A,2816.0,1572.0,0.6417502278942571,False
TPRG1,258.0,91.0,0.7392550143266475,False
AC141586.3,28.0,13.0,0.6829268292682927,False
IL18R1,23.0,16.0,0.5897435897435898,True
SIRT2,926.0,532.0,0.635116598079561,False
SCGN,9.0,6.0,0.6,True
UGT1A7,2.0,0.0,1.0,False
CSRP1,9376.0,3891.0,0.7067159116605111,False
CSNK2A1,7967.0,4201.0,0.654750164365549,False
AKAP17A,3123.0,1654.0,0.6537575884446305,False
TPD52L3,1.0,0.0,1.0,False
AP001189.6,43.0,27.0,0.6142857142857143,True
AF064858.1,16.0,12.0,0.5714285714285714,True
VAV2,714.0,380.0,0.6526508226691042,False
TAOK2,1238.0,601.0,0.6731919521479065,False
ARL5B,4156.0,2208.0,0.6530483972344437,False
NPRL3,1370.0,810.0,0.6284403669724771,True
APBA1,155.0,92.0,0.6275303643724697,True
MPZL3,618.0,288.0,0.6821192052980133,False
CLMN,644.0,369.0,0.6357354392892399,False
FAM13B,1393.0,840.0,0.6238244514106583,True
HMBS,1396.0,827.0,0.6279802069275754,True
AL078581.3,2.0,0.0,1.0,False
ALOX5AP,726.0,350.0,0.6747211895910781,False
SERINC2,21852.0,10664.0,0.6720383811046869,False
MED13L,2656.0,1672.0,0.6136783733826248,True
CDX2,1.0,0.0,1.0,False
ANKRD36,292.0,224.0,0.5658914728682171,True
DNTTIP2,2744.0,1302.0,0.6782006920415224,False
FAM174A,1488.0,877.0,0.6291754756871036,True
NUP214,1640.0,954.0,0.6322282189668466,False
HSPBP1,731.0,364.0,0.6675799086757991,False
AC073111.5,183.0,116.0,0.6120401337792643,True
VN1R1,11.0,7.0,0.6111111111111112,True
TFRC,11228.0,8269.0,0.5758834692516798,True
GNL3L,1014.0,575.0,0.6381371932032724,False
UBL4A,1161.0,593.0,0.6619156214367161,False
LINC02569,15.0,10.0,0.6,True
G2E3-AS1,93.0,43.0,0.6838235294117647,False
ZSCAN21,525.0,315.0,0.625,True
SAMD4A,1004.0,711.0,0.5854227405247814,True
AGFG2,197.0,111.0,0.6396103896103896,False
AC016831.5,435.0,370.0,0.5403726708074534,True
CLOCK,1791.0,970.0,0.6486780152118797,False
HNRNPH1,20572.0,13273.0,0.6078298123799675,True
AP003068.2,32.0,17.0,0.6530612244897959,False
AC090617.3,13.0,3.0,0.8125,False
AC016866.1,3.0,0.0,1.0,False
AL360270.3,64.0,43.0,0.5981308411214953,True
AL008635.1,4.0,4.0,0.5,True
RTKN2,157.0,93.0,0.628,True
WDR64,100.0,52.0,0.6578947368421053,False
DYNC2H1,66.0,48.0,0.5789473684210527,True
HIST2H2AA3,7.0,6.0,0.5384615384615384,True
AC005789.1,1.0,0.0,1.0,False
DNAJC7,5387.0,3127.0,0.6327225745830397,False
AC020922.4,11.0,8.0,0.5789473684210527,True
APP,28707.0,18911.0,0.6028602629257843,True
C1orf56,5130.0,3200.0,0.6158463385354142,True
LINC00554,1.0,0.0,1.0,False
SEC24A,4633.0,2366.0,0.6619517073867696,False
RFK,11314.0,7122.0,0.6136906053373834,True
AC073610.3,44.0,24.0,0.6470588235294118,False
SF3B4,3284.0,1586.0,0.6743326488706366,False
ANAPC7,855.0,509.0,0.6268328445747801,True
AL160153.1,22.0,13.0,0.6285714285714286,True
CAPS,4138.0,2548.0,0.6189051749925217,True
ERVK3-1,429.0,235.0,0.6460843373493976,False
AL354893.2,1.0,0.0,1.0,False
GRM3,27.0,23.0,0.54,True
REV1,1827.0,1106.0,0.6229116945107399,True
AL390729.1,3951.0,1837.0,0.6826192121630961,False
AL137186.2,61.0,36.0,0.6288659793814433,True
B4GALNT3,21.0,13.0,0.6176470588235294,True
RIBC1,26.0,21.0,0.5531914893617021,True
CRLF3,2058.0,1106.0,0.6504424778761062,False
PTTG1,916.0,505.0,0.6446164672765659,False
AC073575.1,6.0,4.0,0.6,True
AC100860.1,1.0,0.0,1.0,False
LINC01309,1.0,0.0,1.0,False
RPS6KA3,1542.0,861.0,0.6416978776529338,False
LRRC27,156.0,103.0,0.6023166023166023,True
STOX1,7.0,6.0,0.5384615384615384,True
BX649601.1,3.0,3.0,0.5,True
ACOX1,3854.0,2162.0,0.640625,False
LINC01234,23.0,16.0,0.5897435897435898,True
IRF2BP2,8890.0,4907.0,0.6443429731100964,False
AC013549.2,1.0,0.0,1.0,False
LINC00881,2.0,0.0,1.0,False
HMOX2,4250.0,1967.0,0.6836094579379122,False
NFATC1,89.0,48.0,0.6496350364963503,False
TRRAP,1268.0,746.0,0.6295928500496525,True
LINC01607,244.0,139.0,0.6370757180156658,False
CDK5RAP1,1088.0,664.0,0.6210045662100456,True
ZNF628,270.0,124.0,0.6852791878172588,False
LINC01932,13.0,5.0,0.7222222222222222,False
TMEM68,1423.0,862.0,0.6227571115973741,True
VPS52,1053.0,550.0,0.6568933250155957,False
LAG3,32.0,23.0,0.5818181818181818,True
RABIF,2315.0,1203.0,0.6580443433769188,False
FITM2,221.0,120.0,0.6480938416422287,False
HOTAIR,1.0,0.0,1.0,False
SIGLECL1,2.0,0.0,1.0,False
FMNL2,5644.0,3198.0,0.6383171228228908,False
MYLK3,230.0,184.0,0.5555555555555556,True
ZNF787,1091.0,613.0,0.6402582159624414,False
AL590428.1,6.0,0.0,1.0,False
C7orf33,2.0,0.0,1.0,False
MTMR3,2083.0,1147.0,0.6448916408668731,False
COX7B,22188.0,9262.0,0.7055007949125596,False
RPAIN,3117.0,1875.0,0.6243990384615384,True
FRMPD1,335.0,197.0,0.6296992481203008,True
CPT2,2190.0,1155.0,0.6547085201793722,False
NIPA2,3328.0,1876.0,0.6395080707148347,False
EEPD1,29.0,19.0,0.6041666666666666,True
PRNP,1333.0,651.0,0.671875,False
CELSR2,268.0,208.0,0.5630252100840336,True
NRBP2,270.0,177.0,0.6040268456375839,True
TLE1,2609.0,1508.0,0.6337138693223221,False
AC006148.1,3.0,0.0,1.0,False
LINC01732,27.0,14.0,0.6585365853658537,False
SKP1,45145.0,25026.0,0.6433569423266021,False
AC011330.3,1.0,0.0,1.0,False
AL162419.1,1.0,0.0,1.0,False
AC067735.1,20.0,10.0,0.6666666666666666,False
AC004490.1,32.0,20.0,0.6153846153846154,True
ULBP3,15.0,8.0,0.6521739130434783,False
SERPINE1,47914.0,22345.0,0.6819624532088415,False
PCNX2,232.0,144.0,0.6170212765957447,True
TPM3,40580.0,19122.0,0.679709222471609,False
ACTBL2,86.0,40.0,0.6825396825396826,False
SPATA2,789.0,392.0,0.668077900084674,False
MRGPRG-AS1,6.0,0.0,1.0,False
SIRT3,371.0,210.0,0.6385542168674698,False
GPS2,2019.0,1199.0,0.627408328154133,True
AL445471.2,2.0,0.0,1.0,False
AL158196.1,12.0,9.0,0.5714285714285714,True
SLN,37.0,26.0,0.5873015873015873,True
CBWD5,1107.0,781.0,0.5863347457627118,True
SAXO2,33.0,19.0,0.6346153846153846,False
FASTKD2,1043.0,637.0,0.6208333333333333,True
SNX16,402.0,252.0,0.6146788990825688,True
SYNGR2,7327.0,3740.0,0.6620583717357911,False
SPANXN5,216.0,73.0,0.7474048442906575,False
AC087500.1,62.0,32.0,0.6595744680851063,False
CALN1,4.0,3.0,0.5714285714285714,True
AC022509.4,3.0,0.0,1.0,False
TMEM213,16.0,6.0,0.7272727272727273,False
GPR156,17.0,7.0,0.7083333333333334,False
MCUR1,4915.0,2636.0,0.6509071646139584,False
SLC25A41,23.0,16.0,0.5897435897435898,True
ARC,12.0,0.0,1.0,False
KPNA2,2351.0,1060.0,0.6892406918792143,False
CA5A,49.0,22.0,0.6901408450704225,False
LST1,5.0,0.0,1.0,False
DPP4,21578.0,15237.0,0.5861197881298383,True
LINC01507,1.0,0.0,1.0,False
TMEM170B,149.0,85.0,0.6367521367521367,False
OR52B4,1.0,0.0,1.0,False
AL390294.1,24.0,19.0,0.5581395348837209,True
CRYL1,669.0,390.0,0.6317280453257791,False
AL133367.1,20.0,13.0,0.6060606060606061,True
AC018647.2,320.0,195.0,0.6213592233009708,True
GPR171,20.0,18.0,0.5263157894736842,True
FANCI,469.0,239.0,0.6624293785310734,False
AL133485.1,2.0,0.0,1.0,False
TRMT5,923.0,508.0,0.6450034940600978,False
GDF11,350.0,224.0,0.6097560975609756,True
AL451074.2,4.0,0.0,1.0,False
AC079070.1,1.0,0.0,1.0,False
HTATSF1,3111.0,1641.0,0.6546717171717171,False
AC069503.1,1.0,0.0,1.0,False
KRTAP5-9,3.0,0.0,1.0,False
TSR2,2892.0,1598.0,0.644097995545657,False
AC004941.1,4.0,4.0,0.5,True
TSHZ1,267.0,156.0,0.6312056737588653,True
AL390866.1,1.0,0.0,1.0,False
MFAP1,4380.0,2437.0,0.6425113686372305,False
TMEM248,6768.0,3256.0,0.6751795690343176,False
HMGN5,22.0,4.0,0.8461538461538461,False
CENPS-CORT,17.0,8.0,0.68,False
LINC01537,3.0,0.0,1.0,False
SLC16A2,929.0,595.0,0.6095800524934383,True
TSPAN16,3.0,0.0,1.0,False
EID2B,47.0,36.0,0.5662650602409639,True
AC008805.2,2.0,0.0,1.0,False
PCDHGC3,33.0,25.0,0.5689655172413793,True
PPIF,4302.0,1804.0,0.7045528987880773,False
ACAD8,708.0,400.0,0.6389891696750902,False
TERF2IP,4041.0,2189.0,0.6486356340288925,False
GDF9,47.0,34.0,0.5802469135802469,True
GIN1,404.0,247.0,0.620583717357911,True
HIST1H2BH,94.0,61.0,0.6064516129032258,True
ZNF723,3.0,3.0,0.5,True
AL669970.3,1.0,0.0,1.0,False
LSMEM2,20.0,13.0,0.6060606060606061,True
IGLCOR22-2,1.0,0.0,1.0,False
LINC02211,112.0,61.0,0.6473988439306358,False
AC004471.2,2.0,0.0,1.0,False
FLOT1,6444.0,3355.0,0.6576181242983978,False
RALBP1,20328.0,10552.0,0.6582901554404145,False
COL9A2,25.0,15.0,0.625,True
UNC5B-AS1,3.0,0.0,1.0,False
ADK,9984.0,6311.0,0.6127032832157103,True
ABHD12,7828.0,3804.0,0.672971114167813,False
SUGCT,201.0,144.0,0.5826086956521739,True
GPRIN2,2.0,0.0,1.0,False
AC026954.3,5.0,0.0,1.0,False
TMEM59,34064.0,21673.0,0.6111559646195526,True
FDXR,378.0,258.0,0.5943396226415094,True
TOP1,22818.0,10770.0,0.6793497677742051,False
RPL10L,1.0,0.0,1.0,False
AL109615.3,20.0,16.0,0.5555555555555556,True
CCDC146,124.0,82.0,0.6019417475728155,True
SLC24A5,5.0,0.0,1.0,False
AC092835.1,13.0,11.0,0.5416666666666666,True
NDUFB4,23443.0,11332.0,0.6741337167505392,False
CNP,2565.0,1114.0,0.6972003261755912,False
AC034102.6,8.0,4.0,0.6666666666666666,False
NDST1-AS1,3.0,0.0,1.0,False
BAIAP2L1,3761.0,1855.0,0.6696937321937322,False
LINC01004,82.0,60.0,0.5774647887323944,True
TUBA1A,263.0,104.0,0.7166212534059946,False
F5,17.0,12.0,0.5862068965517241,True
ATP2A1-AS1,69.0,45.0,0.6052631578947368,True
DMRTA2,6.0,0.0,1.0,False
C1QTNF1-AS1,827.0,397.0,0.6756535947712419,False
TTC22,75.0,36.0,0.6756756756756757,False
WARS2-IT1,3.0,3.0,0.5,True
GANAB,13974.0,9100.0,0.605616711450117,True
AC112722.1,4.0,4.0,0.5,True
AC138904.1,2.0,0.0,1.0,False
CASP10,322.0,179.0,0.6427145708582834,False
NSA2,24929.0,13416.0,0.6501238753422871,False
LILRB5,2.0,0.0,1.0,False
POMGNT2,296.0,160.0,0.6491228070175439,False
AL513217.1,43.0,24.0,0.6417910447761194,False
FERMT3,121.0,76.0,0.6142131979695431,True
ZNF595,627.0,365.0,0.6320564516129032,False
LINC01588,470.0,308.0,0.6041131105398457,True
SNHG19,352.0,226.0,0.6089965397923875,True
DPH3,4085.0,2125.0,0.6578099838969405,False
PURA,9908.0,5865.0,0.6281620490711977,True
BEND6,509.0,286.0,0.640251572327044,False
CD72,27.0,14.0,0.6585365853658537,False
B4GALNT1,6.0,0.0,1.0,False
CLIP2,294.0,95.0,0.7557840616966581,False
VDAC1,21040.0,11382.0,0.6489420763678984,False
GLS2,10.0,9.0,0.5263157894736842,True
SEMA5A,22.0,11.0,0.6666666666666666,False
CHD5,8.0,7.0,0.5333333333333333,True
SAP18,22798.0,11404.0,0.6665692064791533,False
LINC01191,33.0,27.0,0.55,True
PNPLA2,3103.0,1932.0,0.6162859980139027,True
AL355102.4,1.0,0.0,1.0,False
AL445686.2,184.0,117.0,0.6112956810631229,True
ANGPT1,1095.0,594.0,0.6483126110124334,False
AP000763.4,6.0,6.0,0.5,True
AC017100.1,10.0,6.0,0.625,True
GPR37,2053.0,1348.0,0.6036459864745664,True
LINC02145,1.0,0.0,1.0,False
ATF7,1940.0,1159.0,0.6260083898031623,True
C9orf57,4.0,3.0,0.5714285714285714,True
OR4Q3,3.0,0.0,1.0,False
STX19,17.0,11.0,0.6071428571428571,True
AC079340.2,1.0,0.0,1.0,False
LRRC61,1169.0,650.0,0.6426608026388125,False
CDH2,2.0,0.0,1.0,False
F8A3,169.0,96.0,0.6377358490566037,False
PSMB5,12162.0,6356.0,0.6567663894589049,False
PCDHGB6,29.0,18.0,0.6170212765957447,True
TMEM63B,2541.0,1321.0,0.6579492490937339,False
TSPEAR-AS1,37.0,27.0,0.578125,True
MARCH10,5.0,3.0,0.625,True
FOXA2,2.0,0.0,1.0,False
ZBTB48,538.0,334.0,0.6169724770642202,True
CUZD1,12.0,3.0,0.8,False
AC108693.2,2.0,0.0,1.0,False
PROS1,99.0,64.0,0.6073619631901841,True
LRRC4,201.0,186.0,0.5193798449612403,True
GGA1,2739.0,1551.0,0.6384615384615384,False
LINC01068,176.0,153.0,0.5349544072948328,True
RPS7,173512.0,98000.0,0.6390583104982469,False
ZDHHC24,2677.0,1605.0,0.6251751517982251,True
C3,176.0,117.0,0.6006825938566553,True
LINC02230,1.0,0.0,1.0,False
AC010809.2,199.0,165.0,0.5467032967032966,True
TRAFD1,1752.0,889.0,0.6633850814085573,False
U2AF1,231.0,150.0,0.6062992125984252,True
CENPF,831.0,564.0,0.5956989247311828,True
DCAF10,1938.0,1137.0,0.6302439024390244,True
RFC3,1532.0,904.0,0.6288998357963875,True
AL031716.1,1.0,0.0,1.0,False
AC020661.1,8.0,0.0,1.0,False
STK11IP,586.0,351.0,0.6254002134471718,True
CRYBA2,19.0,10.0,0.6551724137931034,False
LINC00854,24.0,18.0,0.5714285714285714,True
IL15,156.0,101.0,0.6070038910505836,True
STAG2,4042.0,2274.0,0.6399620012666244,False
TNPO2,1733.0,907.0,0.656439393939394,False
RRP8,1387.0,810.0,0.6313154301319982,True
LIN52,657.0,324.0,0.6697247706422018,False
DRICH1,17.0,13.0,0.5666666666666667,True
IDI1,14275.0,5919.0,0.7068931365752203,False
MICALL2,1319.0,684.0,0.6585122316525213,False
RER1,18245.0,10933.0,0.6252998834738501,True
SLC7A13,1.0,0.0,1.0,False
FAM57B,6.0,0.0,1.0,False
AC104836.1,5.0,4.0,0.5555555555555556,True
RAB12,1889.0,1034.0,0.6462538487854943,False
IFI27,135334.0,61631.0,0.6870966923057396,False
RNF103-CHMP3,21.0,10.0,0.6774193548387096,False
NNMT,72.0,21.0,0.7741935483870968,False
TMTC1,15.0,9.0,0.625,True
MMAA,298.0,165.0,0.6436285097192225,False
NPM3,1797.0,954.0,0.653217011995638,False
AL161668.1,1.0,0.0,1.0,False
FAM86C1,185.0,93.0,0.6654676258992805,False
SLC44A2,18274.0,10167.0,0.6425231180338244,False
LINC00461,1.0,0.0,1.0,False
KIAA0087,1.0,0.0,1.0,False
FGFBP3,71.0,50.0,0.5867768595041323,True
ZSCAN20,122.0,74.0,0.6224489795918368,True
GPKOW,1325.0,646.0,0.6722475900558093,False
C6orf163,88.0,63.0,0.5827814569536424,True
AIFM2,563.0,303.0,0.6501154734411085,False
WNT5A-AS1,70.0,37.0,0.6542056074766355,False
AC090948.1,8.0,6.0,0.5714285714285714,True
AC073641.1,17.0,9.0,0.6538461538461539,False
SYT16,736.0,467.0,0.6118038237738986,True
TNNI3,4.0,3.0,0.5714285714285714,True
NUP62,2339.0,1304.0,0.6420532528136151,False
AC103739.2,3.0,3.0,0.5,True
MATN3,7.0,4.0,0.6363636363636364,False
HPF1,2396.0,1259.0,0.6555403556771546,False
AL645941.3,2.0,0.0,1.0,False
NCBP1,1296.0,728.0,0.6403162055335968,False
LTBP1,8682.0,5747.0,0.6017048998544597,True
ERAP1,2165.0,1117.0,0.6596587446678854,False
GABPB1,1525.0,755.0,0.668859649122807,False
AC005225.2,10.0,5.0,0.6666666666666666,False
PLAC8L1,8.0,8.0,0.5,True
METTL7A,1551.0,1092.0,0.58683314415437,True
SSB,8566.0,4039.0,0.6795715985719952,False
