"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF33A_E"	"ZNF33A_E"	514	-4.54253249899993	5.55824243025225e-06	3.86842500798963e-05
"ZNF782_E"	"ZNF782_E"	126	-4.54030165069935	5.61738025118303e-06	3.89003582394425e-05
"ZNF471_E"	"ZNF471_E"	314	-4.53376047458476	5.79427336474507e-06	3.99257144784673e-05
"ZNF717_E"	"ZNF717_E"	218	-4.52036751220667	6.17323693117527e-06	4.2326401731078e-05
"ZNF140_E"	"ZNF140_E"	670	-4.51095067582211	6.45377277913531e-06	4.4031898025135e-05
"ZNF628_E"	"ZNF628_E"	281	4.50114641186371	6.75879272482059e-06	4.588690158763e-05
"ZNF45_E"	"ZNF45_E"	288	-4.49539839017553	6.94398120697002e-06	4.69142144958706e-05
"SALL2_E"	"SALL2_E"	601	-4.47993020536438	7.46674509100501e-06	5.02011745196211e-05
"ETV2_E"	"ETV2_E"	944	4.46907793489924	7.85575060709946e-06	5.25614231441195e-05
"ZNF408_E"	"ZNF408_E"	451	4.45946314317623	8.21652005738629e-06	5.47109628821155e-05
"ZNF827_E"	"ZNF827_E"	246	-4.45804580511904	8.27102304724796e-06	5.48103680403752e-05
"ZNF789_E"	"ZNF789_E"	591	-4.44500317312618	8.78905700984903e-06	5.76170699127503e-05
"MIER3_E"	"MIER3_E"	477	-4.4445133740579	8.80910284282965e-06	5.76170699127503e-05
"KAT6A_E"	"KAT6A_E"	526	-4.44426307096184	8.81936377003831e-06	5.76170699127503e-05
"ZNF765_E"	"ZNF765_E"	109	-4.43754236608388	9.09918166120085e-06	5.91660403791699e-05
"ZNF558_E"	"ZNF558_E"	320	-4.40118404937931	1.07661751891525e-05	6.96782833503559e-05
"IRX5_E"	"IRX5_E"	89	-4.39452711358948	1.11014147892211e-05	7.15137650375406e-05
"ZNF175_D"	"ZNF175_D"	454	-4.38666534684876	1.15101673566778e-05	7.3803619393513e-05
"ZFP30_E"	"ZFP30_E"	177	-4.36215136442011	1.28789714024346e-05	8.21998866007921e-05
"NR2C1_E"	"NR2C1_E"	815	4.34943430949633	1.36489161010577e-05	8.67144440365361e-05
"ZNF136_E"	"ZNF136_E"	554	-4.33166427256201	1.4798647430552e-05	9.35896195950437e-05
"RC3H2_E"	"RC3H2_E"	886	-4.30802888417201	1.64715878897324e-05	0.00010369613285127
"ZNF615_E"	"ZNF615_E"	192	-4.30025001512032	1.706055253236e-05	0.000106917942340808
"ZNF76_E"	"ZNF76_E"	1198	-4.29418605426214	1.75335394550389e-05	0.000109387171825355
"ZNF585B_E"	"ZNF585B_E"	155	-4.29147133764776	1.77493116117287e-05	0.00011023675597419
"TFE3_E"	"TFE3_E"	1347	4.28975247316212	1.78872366004129e-05	0.000110597422730232
"ZNF277_E"	"ZNF277_E"	776	4.28606303335356	1.81867404434616e-05	0.000111949491174197
"IKZF4_E"	"IKZF4_E"	135	4.2680087627951	1.97225582211251e-05	0.000120866120071939
"ZNF664_E"	"ZNF664_E"	692	4.26358330408235	2.01174450742401e-05	0.000122743001884681
"ZFP69B_E"	"ZFP69B_E"	392	4.24674526435796	2.16898323968295e-05	0.000131756218726355
"FOXP1_B"	"FOXP1_B"	165	4.23839033001756	2.25128109939761e-05	0.000136158267365314
"PPP1R13L_E"	"PPP1R13L_E"	602	-4.23266502245085	2.30938345295337e-05	0.000139065047058279
"ZNF619_E"	"ZNF619_E"	276	-4.22856680427399	2.35184686120521e-05	0.000141009000119879
"PBRM1_E"	"PBRM1_E"	1036	-4.21743909283184	2.47092531295968e-05	0.000147509980967636
"ZNF785_E"	"ZNF785_E"	468	-4.21353851200786	2.51400696902921e-05	0.000149437753309247
"ZNF530_E"	"ZNF530_E"	180	-4.18145472418087	2.8964993325598e-05	0.000171438101521168
"ZNF519_E"	"ZNF519_E"	373	-4.17922980532452	2.92498004868809e-05	0.000172387122018426
"ZNF302_E"	"ZNF302_E"	201	-4.17681974044449	2.95613104602098e-05	0.000173484809268604
"ZNF568_E"	"ZNF568_E"	169	4.16924408675961	3.0561155615654e-05	0.000178595782817219
