"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZBTB47_E"	"ZBTB47_E"	721	9.19603223862669	3.71411239241158e-20	2.72171728226987e-19
"ZNF281_E"	"ZNF281_E"	717	-9.12539593367171	7.14745142968413e-20	5.21011591058553e-19
"ZNF121_E"	"ZNF121_E"	771	9.1029686749507	8.78957807218399e-20	6.37359457066745e-19
"ZNF358_E"	"ZNF358_E"	632	-9.09844947005351	9.16305767580859e-20	6.60980983385151e-19
"ZNF182_E"	"ZNF182_E"	373	9.08761493583357	1.01235359090324e-19	7.2648172196942e-19
"ZNF511_E"	"ZNF511_E"	703	-9.0527907121093	1.39360228974689e-19	9.94917098607958e-19
"NRL_E"	"NRL_E"	713	-9.047120604551	1.46787868195155e-19	1.04257024333482e-18
"IKZF2_E"	"IKZF2_E"	182	9.03183651658248	1.68814489035303e-19	1.19289830262191e-18
"ZNF580_E"	"ZNF580_E"	464	-9.02814921227837	1.74599649117544e-19	1.22751529963349e-18
"ZNF789_E"	"ZNF789_E"	591	8.97431162910701	2.8512908277302e-19	1.99446353353855e-18
"ZNF641_E"	"ZNF641_E"	289	8.96101200715945	3.21712019889555e-19	2.23905099269866e-18
"KAT7_E"	"KAT7_E"	619	8.95540700534342	3.38484587278657e-19	2.3440057669047e-18
"NR2C1_E"	"NR2C1_E"	815	-8.92555282153415	4.43478689164066e-19	3.05581086812055e-18
"ZNF440_E"	"ZNF440_E"	410	8.87285486783676	7.12942200695413e-19	4.88824231664924e-18
"ZNF484_E"	"ZNF484_E"	176	8.81677942688371	1.17798981060621e-18	8.0370240772887e-18
"ZNF662_E"	"ZNF662_E"	333	8.81401950121369	1.20737040967226e-18	8.19709812449059e-18
"ZNF70_E"	"ZNF70_E"	289	8.7503419935972	2.12707133785061e-18	1.43707014776736e-17
"GATAD2B_E"	"GATAD2B_E"	411	-8.72245755656139	2.72227734664219e-18	1.83026899276671e-17
"ZBTB25_E"	"ZBTB25_E"	372	8.70879386807029	3.0712520512036e-18	2.05491985068453e-17
"ZNF432_E"	"ZNF432_E"	291	8.6901586785925	3.61933610429528e-18	2.40999062713892e-17
"AEBP2_E"	"AEBP2_E"	724	8.67965786924126	3.96961116119458e-18	2.63057964509784e-17
"ZNF251_E"	"ZNF251_E"	406	8.6265075366128	6.32538352756306e-18	4.17174104079754e-17
"ZNF324_E"	"ZNF324_E"	631	8.61138295019811	7.21844180502493e-18	4.7381715165685e-17
"LHX4_E"	"LHX4_E"	329	8.60084682424994	7.91300381527247e-18	5.16958032271338e-17
"CASZ1_E"	"CASZ1_E"	263	8.59935641981332	8.01643646117416e-18	5.21256549235973e-17
"ZNF780B_E"	"ZNF780B_E"	361	8.59503776246315	8.32374204051231e-18	5.38709473182689e-17
"ZSCAN30_E"	"ZSCAN30_E"	304	8.57827171254767	9.63092310162228e-18	6.20410627709157e-17
"ZNF133_E"	"ZNF133_E"	449	8.54113255786919	1.32912635616766e-17	8.52240742264909e-17
"MTF1_E"	"MTF1_E"	1330	8.48010046885469	2.24999565475046e-17	1.43605713448359e-16
"ZNF75D_E"	"ZNF75D_E"	270	8.46159142439879	2.63753174058237e-17	1.67567956913146e-16
"ZNF675_E"	"ZNF675_E"	358	8.4005721725409	4.44308365883918e-17	2.80989537328414e-16
"ZNF124_E"	"ZNF124_E"	224	8.38403037312661	5.11455869609911e-17	3.21984717913512e-16
"NFAT5_E"	"NFAT5_E"	842	8.35972355726345	6.28653906992914e-17	3.93975412300989e-16
"RREB1_E"	"RREB1_E"	606	8.33717357853305	7.60873293947532e-17	4.74688969422222e-16
"ZNF175_D"	"ZNF175_D"	453	8.29103300071067	1.12269127982559e-16	6.97276871102443e-16
"ZNF714_E"	"ZNF714_E"	163	8.27838216583928	1.24859965529682e-16	7.72013626154504e-16
"ZNF793_E"	"ZNF793_E"	286	8.25135701037251	1.56605938590618e-16	9.63996555324471e-16
"PLAGL1_E"	"PLAGL1_E"	447	8.24764964446223	1.61540148180843e-16	9.89969492170211e-16
"SMARCC1_D"	"SMARCC1_D"	439	8.22834766498158	1.89813494195221e-16	1.15811316942899e-15
"ARID5B_E"	"ARID5B_E"	642	8.22048993155554	2.02673502865817e-16	1.23115263802262e-15
"PRDM5_E"	"PRDM5_E"	458	-8.19561272613928	2.49319846082796e-16	1.50789513897237e-15
"ZNF496_E"	"ZNF496_E"	406	8.18443590849006	2.73582094261659e-16	1.64744000240173e-15
"IKZF4_E"	"IKZF4_E"	135	-8.15104678022824	3.60787510049063e-16	2.16316320960153e-15
"ZFP41_E"	"ZFP41_E"	418	8.14124886571349	3.91221310430894e-16	2.33552377132236e-15
"ZNF398_E"	"ZNF398_E"	358	8.10623094052437	5.22141587538627e-16	3.10371716197854e-15
