"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ARID4A_E"	"ARID4A_E"	537	3.39377335163577	0.000689367207395516	0.00383443205719996
"ATOH8_E"	"ATOH8_E"	268	3.37927343067332	0.000726776849839604	0.00402634374811141
"TSC22D3_E"	"TSC22D3_E"	201	3.37172304824821	0.000746995241076358	0.0041212260121641
"FOXN2_E"	"FOXN2_E"	375	3.37067051354103	0.000749854841202421	0.0041212260121641
"ZNF397_E"	"ZNF397_E"	425	3.36357607403497	0.00076939627998439	0.00421191244181178
"ZNF334_E"	"ZNF334_E"	217	-3.35367826248008	0.000797450283220811	0.00434830174118435
"ATF2_AA"	"ATF2_AA"	10	3.35203112355997	0.000802209997222919	0.00435710135746566
"ZNF213_E"	"ZNF213_E"	457	-3.3443562612942	0.000824737543336921	0.00443907664584938
"ZNF77_E"	"ZNF77_E"	51	-3.34312645554923	0.000828401404880894	0.00443907664584938
"HIVEP2_E"	"HIVEP2_E"	417	3.34295370872676	0.000828917263385633	0.00443907664584938
"ZKSCAN3_E"	"ZKSCAN3_E"	153	-3.34169690074633	0.000832679337878756	0.00443907664584938
"ZNF891_E"	"ZNF891_E"	244	-3.34148057689277	0.00083332846781288	0.00443907664584938
"ZNF514_E"	"ZNF514_E"	144	-3.33548006886156	0.000851522576649871	0.00451861597187767
"JUN_AA"	"JUN_AA"	43	3.32662967808541	0.000879031080968511	0.00464678643947095
"NFKBID_E"	"NFKBID_E"	488	3.32278185280016	0.000891245828586482	0.00469344286156759
"ZBTB34_E"	"ZBTB34_E"	246	3.30891772587059	0.000936573548648628	0.00491346350332708
"ZNF383_E"	"ZNF383_E"	223	-3.30420609602508	0.000952457848116591	0.00497794007411879
"THAP6_E"	"THAP6_E"	488	-3.30203624955003	0.000959856646051104	0.00499774983000293
"HEYL_E"	"HEYL_E"	369	3.29181737578392	0.000995422287540871	0.00515510854830574
"ZBTB44_E"	"ZBTB44_E"	471	3.29122447207987	0.000997522809347248	0.00515510854830574
