"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF641_E"	"ZNF641_E"	289	9.2251387079685	2.83194128242924e-20	2.01140444931512e-19
"ZNF789_E"	"ZNF789_E"	591	9.21804189000347	3.02574958609334e-20	2.13809345752004e-19
"ZNF662_E"	"ZNF662_E"	333	9.21226307685856	3.19320346272381e-20	2.24496791668654e-19
"NFKBID_E"	"NFKBID_E"	485	9.19522694275832	3.74203859613884e-20	2.61753709881429e-19
"NR2C1_E"	"NR2C1_E"	815	-9.17229425699141	4.63056990176957e-20	3.22278357484968e-19
"ZNF440_E"	"ZNF440_E"	410	9.11190964672183	8.09444472782716e-20	5.60540297402031e-19
"ZBTB25_E"	"ZBTB25_E"	372	9.07888821824427	1.09689519168167e-19	7.55820816158765e-19
"ZNF121_E"	"ZNF121_E"	775	9.0577961007235	1.33112796397237e-19	9.12679321832544e-19
"ZBTB47_E"	"ZBTB47_E"	723	9.04530107470893	1.49253293508573e-19	1.01830449019396e-18
"ZNF281_E"	"ZNF281_E"	718	-9.01046943804328	2.05176324267968e-19	1.39298631917223e-18
"GATAD2B_E"	"GATAD2B_E"	411	-8.97013960057525	2.96138864351815e-19	2.00074305915738e-18
"ZNF70_E"	"ZNF70_E"	289	8.96065647239694	3.22751097444148e-19	2.16995276679682e-18
"ZNF780B_E"	"ZNF780B_E"	361	8.92859282800657	4.31461769145536e-19	2.88683357616699e-18
"ZSCAN30_E"	"ZSCAN30_E"	304	8.92643507357858	4.39957561146734e-19	2.92952510667416e-18
"ZNF251_E"	"ZNF251_E"	406	8.92059420464602	4.63793033530965e-19	3.07346101167649e-18
"ZNF484_E"	"ZNF484_E"	176	8.91214190832716	5.0056009904976e-19	3.30131303420913e-18
"ZNF133_E"	"ZNF133_E"	449	8.87616847869242	6.92029939163092e-19	4.54247140161555e-18
"LHX4_E"	"LHX4_E"	331	8.83638201158123	9.88682968558297e-19	6.45908448798699e-18
"AEBP2_E"	"AEBP2_E"	724	8.82375266436117	1.10686551704381e-18	7.1972241366464e-18
"ZNF432_E"	"ZNF432_E"	291	8.78522212863139	1.56055851149432e-18	1.00998763477553e-17
"CASZ1_E"	"CASZ1_E"	264	8.74869677544092	2.15830751994711e-18	1.39035158843105e-17
"ZNF75D_E"	"ZNF75D_E"	270	8.74322974919991	2.26539354243273e-18	1.45257872975432e-17
"ZNF675_E"	"ZNF675_E"	358	8.66204653298704	4.6336911940475e-18	2.95744806624691e-17
"ZNF324_E"	"ZNF324_E"	635	8.62293809151594	6.52577395852422e-18	4.14596189566791e-17
"NFAT5_E"	"NFAT5_E"	846	8.56469862361927	1.0835889107717e-17	6.85283397908127e-17
"ZNF793_E"	"ZNF793_E"	288	8.5126902659477	1.69943583890007e-17	1.06987210767118e-16
"ZNF175_D"	"ZNF175_D"	454	8.49923331695714	1.90846968191282e-17	1.19603190472817e-16
"RREB1_E"	"RREB1_E"	609	8.48060276972847	2.24030251695188e-17	1.39766620990016e-16
"ZNF496_E"	"ZNF496_E"	406	8.42471079522259	3.61642378247717e-17	2.24607486041744e-16
"PRDM5_E"	"PRDM5_E"	458	-8.40739419755185	4.1922023621951e-17	2.59205369269652e-16
"ZNF714_E"	"ZNF714_E"	164	8.40360049560124	4.32993941943425e-17	2.66531826485175e-16
"SMARCC1_D"	"SMARCC1_D"	441	8.39967871741317	4.47701858077835e-17	2.74365961698142e-16
"PLAGL1_E"	"PLAGL1_E"	447	8.38395206859143	5.11796405757091e-17	3.12263445803335e-16
"IKZF4_E"	"IKZF4_E"	135	-8.36480715719976	6.02133273253694e-17	3.65769554147529e-16
"ZNF347_E"	"ZNF347_E"	153	8.35872325545849	6.34006423297039e-17	3.8344929967965e-16
"ZFPM1_E"	"ZFPM1_E"	273	-8.34224347633213	7.28941727966972e-17	4.38949692710546e-16
"MTF1_E"	"MTF1_E"	1331	8.30221677188221	1.02186539667939e-16	6.12676872035048e-16
"ARID5B_E"	"ARID5B_E"	642	8.29058002184391	1.12697544027194e-16	6.72784907231311e-16
"ZNF398_E"	"ZNF398_E"	358	8.2326361989492	1.83137738523039e-16	1.08860844572707e-15
"ZFP41_E"	"ZFP41_E"	418	8.22304557237452	1.98399402308856e-16	1.17428706067421e-15
"ZNF124_E"	"ZNF124_E"	224	8.22144261939786	2.0106970204146e-16	1.18502781841456e-15
"ZNF605_E"	"ZNF605_E"	196	8.18822482756806	2.6510724507767e-16	1.55582006115497e-15
"ZNF579_E"	"ZNF579_E"	355	-8.11054423423808	5.0393538357077e-16	2.94493884491779e-15
"ZNF45_E"	"ZNF45_E"	288	8.08087857049883	6.43018145065002e-16	3.74193332317238e-15
"ZNF514_E"	"ZNF514_E"	143	8.07201020642525	6.91500934416984e-16	4.00660247942616e-15
"ZNF410_E"	"ZNF410_E"	472	8.0715197467261	6.94284906182151e-16	4.00660247942616e-15
"ZNF749_E"	"ZNF749_E"	200	8.05373512021752	8.03049107937946e-16	4.61503325516205e-15
"ZNF417_E"	"ZNF417_E"	120	8.02850492933407	9.86676487288887e-16	5.64688816072359e-15
"ZNF275_E"	"ZNF275_E"	300	8.0160504135909	1.09199700367869e-15	6.22393353948556e-15
"FOXP1_B"	"FOXP1_B"	165	-8.00360157224006	1.20831923119006e-15	6.8586972754026e-15
"ZC3H4_E"	"ZC3H4_E"	437	7.99201522987755	1.32750634219054e-15	7.50447462830162e-15
"TRPS1_E"	"TRPS1_E"	274	-7.93453588826201	2.11283920956257e-15	1.18954565253828e-14
"TFAP2E_E"	"TFAP2E_E"	287	7.89132366773102	2.98998073856855e-15	1.67656814693014e-14
"ZNF234_E"	"ZNF234_E"	203	7.887935055234	3.07227564034891e-15	1.71385663657994e-14
"ZXDB_E"	"ZXDB_E"	237	7.88751832987831	3.08254886953306e-15	1.71385663657994e-14
"ETV3_E"	"ETV3_E"	741	-7.88707141064659	3.0936040371479e-15	1.71385663657994e-14
"PROX2_E"	"PROX2_E"	127	7.83399767272025	4.72597531534634e-15	2.60775928755166e-14
"TSHZ3_E"	"TSHZ3_E"	891	7.78768200399454	6.82496882951285e-15	3.75102453526798e-14
"ZNF814_E"	"ZNF814_E"	296	7.74033006154927	9.91590573757111e-15	5.42827250851225e-14
"ZNF493_E"	"ZNF493_E"	172	7.72182195541719	1.14678509218762e-14	6.25313918377894e-14
"ZNF136_E"	"ZNF136_E"	554	7.70603973916344	1.29782230360199e-14	7.04895643328926e-14
"HIVEP3_E"	"HIVEP3_E"	183	7.66157382184415	1.83668253524657e-14	9.9367394973301e-14
"ZNF254_E"	"ZNF254_E"	186	7.61747565997768	2.58684668329019e-14	1.39407885461358e-13
"ZNF585A_E"	"ZNF585A_E"	240	7.58764538753637	3.25770996862662e-14	1.74880942114259e-13
