,id_cp_interaction,interacting_pair,partner_a,partner_b,gene_a,gene_b,secreted,receptor_a,receptor_b,annotation_strategy,is_integrin
2049,CPI-SS0DBA22B92,CHL1_CHL1,simple:O00533,simple:O00533,CHL1,CHL1,True,False,False,user_curated,False
2050,CPI-SS0DBA22B92,CHL1_NCHL1,simple:O00533,simple:O00533,CHL1,CHL1,True,False,False,user_curated,False
2051,CPI-SS0DBA22B92,NCHL1_CHL1,simple:O00533,simple:O00533,CHL1,CHL1,True,False,False,user_curated,False
2052,CPI-SS0DBA22B92,NCHL1_NCHL1,simple:O00533,simple:O00533,CHL1,CHL1,True,False,False,user_curated,False
2053,CPI-SS0EDD8CDD4,JAG1_VASN,simple:P78504,simple:Q6EMK4,JAG1,VASN,True,False,False,user_curated,False
2054,CPI-SS007730BB4,BST1_VASN,simple:Q10588,simple:Q6EMK4,BST1,VASN,True,False,False,user_curated,False
2055,CPI-SS0DF5E47DB,SCGB3A1_MARCO,simple:Q96QR1,simple:Q9UEW3,SCGB3A1,MARCO,True,False,True,"I2D,InnateDB-All",False
2056,CPI-SS00F282936,CXCR6_CXCL16,simple:O00574,simple:Q9H2A7,CXCR6,CXCL16,True,True,True,user_curated,False
2057,CPI-SS016FD0C8A,RNASET2_TLR8,simple:O00584,simple:Q9NR97,RNASET2,TLR8,True,False,True,user_curated,False
2058,CPI-SS04318D03E,ACKR2_CCL3,simple:O00590,simple:P10147,ACKR2,CCL3,True,True,False,user_curated,False
2059,CPI-SS0AFE077D8,ACKR2_CCL4,simple:O00590,simple:P13236,ACKR2,CCL4,True,True,False,user_curated,False
2060,CPI-SS03165AD8C,ACKR2_CCL2,simple:O00590,simple:P13500,ACKR2,CCL2,True,True,False,user_curated,False
2061,CPI-SS0AE4CF4E7,ACKR2_CCL5,simple:O00590,simple:P13501,ACKR2,CCL5,True,True,False,user_curated,False
2062,CPI-SS0DA291AD9,GPR75_CCL5,simple:O95800,simple:P13501,GPR75,CCL5,True,True,False,user_curated,False
2063,CPI-SS073B0CE7A,ACKR2_CCL3L1,simple:O00590,simple:P16619,ACKR2,CCL3L1,True,True,False,I2D,False
2064,CPI-SS0BE8BE8E9,ACKR2_CCL8,simple:O00590,simple:P80075,ACKR2,CCL8,True,True,False,user_curated,False
2065,CPI-SS09AFCF898,CCR2_CCL8,simple:P41597,simple:P80075,CCR2,CCL8,True,True,False,user_curated,False
2066,CPI-SS0F8C2FA91,CCR1_CCL8,simple:P32246,simple:P80075,CCR1,CCL8,True,True,False,user_curated,False
2067,CPI-SS0E7EDE823,CCR3_CCL8,simple:P51677,simple:P80075,CCR3,CCL8,True,True,False,user_curated,False
2068,CPI-SS0DFAF1FE2,CCR5_CCL8,simple:P51681,simple:P80075,CCR5,CCL8,True,True,False,user_curated,False
2069,CPI-SS0ADA38C78,ACKR2_CCL7,simple:O00590,simple:P80098,ACKR2,CCL7,True,True,False,user_curated,False
2070,CPI-SS008EB600F,CCR2_CCL7,simple:P41597,simple:P80098,CCR2,CCL7,True,True,False,user_curated,False
2071,CPI-SS08B91FD2A,CCR1_CCL7,simple:P32246,simple:P80098,CCR1,CCL7,True,True,False,user_curated,False
2072,CPI-SS0CBA3DA0D,CCR3_CCL7,simple:P51677,simple:P80098,CCR3,CCL7,True,True,False,user_curated,False
2073,CPI-SS0B186A32C,CCR5_CCL7,simple:P51681,simple:P80098,CCR5,CCL7,True,True,False,user_curated,False
2074,CPI-SS0638E0E29,CCR10_CCL7,simple:P46092,simple:P80098,CCR10,CCL7,True,True,False,I2D,False
2075,CPI-SS045A5FC60,ACKR2_CCL14,simple:O00590,simple:Q16627,ACKR2,CCL14,True,True,False,user_curated,False
2076,CPI-SS059CC19A3,CCR1_CCL14,simple:P32246,simple:Q16627,CCR1,CCL14,True,True,False,user_curated,False
2077,CPI-SS0FA7A69D9,CCR3_CCL14,simple:P51677,simple:Q16627,CCR3,CCL14,True,True,False,user_curated,False
2078,CPI-SS06B0861F1,ACKR2_CCL13,simple:O00590,simple:Q99616,ACKR2,CCL13,True,True,False,user_curated,False
2079,CPI-SS0C98C08DA,CCR2_CCL13,simple:P41597,simple:Q99616,CCR2,CCL13,True,True,False,user_curated,False
2080,CPI-SS0B887F7AC,CCR1_CCL13,simple:P32246,simple:Q99616,CCR1,CCL13,True,True,False,guidetopharmacology.org,False
2081,CPI-SS0EDD062F7,CCR3_CCL13,simple:P51677,simple:Q99616,CCR3,CCL13,True,True,False,user_curated,False
2082,CPI-SS091B461CB,ACKR2_CCL28,simple:O00590,simple:Q9NRJ3,ACKR2,CCL28,True,True,False,I2D,False
2083,CPI-SS05B92CCC4,CCR3_CCL28,simple:P51677,simple:Q9NRJ3,CCR3,CCL28,True,True,False,guidetopharmacology.org,False
2084,CPI-SS064C772FE,CCR10_CCL28,simple:P46092,simple:Q9NRJ3,CCR10,CCL28,True,True,False,user_curated,False
2085,CPI-SS0D34B5517,ACKR2_CCL27,simple:O00590,simple:Q9Y4X3,ACKR2,CCL27,True,True,False,I2D,False
2086,CPI-SS0B2979A10,CCR10_CCL27,simple:P46092,simple:Q9Y4X3,CCR10,CCL27,True,True,False,user_curated,False
2087,CPI-SS092C1B321,CCR2_CCL26,simple:P41597,simple:Q9Y258,CCR2,CCL26,True,True,False,user_curated,False
2088,CPI-SS04EE957D8,CCR1_CCL26,simple:P32246,simple:Q9Y258,CCR1,CCL26,True,True,False,user_curated,False
2089,CPI-SS0815A0EE0,CCR3_CCL26,simple:P51677,simple:Q9Y258,CCR3,CCL26,True,True,False,user_curated,False
2090,CPI-SS09199F78C,CCR1_CCL23,simple:P32246,simple:P55773,CCR1,CCL23,True,True,False,user_curated,False
2091,CPI-SS0F3DB0252,FPR2_CCL23,simple:P25090,simple:P55773,FPR2,CCL23,True,True,False,user_curated,False
2092,CPI-SS0D57FCA8C,IDE_CCL23,simple:P14735,simple:P55773,IDE,CCL23,True,True,False,InnateDB-All,False
2093,CPI-SS041751A4D,CCR1_CCL18,simple:P32246,simple:P55774,CCR1,CCL18,True,True,False,guidetopharmacology.org,False
2094,CPI-SS03188FD02,CCR8_CCL18,simple:P51685,simple:P55774,CCR8,CCL18,True,True,False,user_curated,False
2095,CPI-SS0C84DF380,CCR1_CCL15,simple:P32246,simple:Q16663,CCR1,CCL15,True,True,False,user_curated,False
2096,CPI-SS006C89002,CCR3_CCL15,simple:P51677,simple:Q16663,CCR3,CCL15,True,True,False,user_curated,False
2097,CPI-SS0BBA3F8DC,FPR2_FAM19A5,simple:P25090,simple:Q7Z5A7,FPR2,FAM19A5,True,True,False,user_curated,False
2098,CPI-SS041C01EC0,S1PR2_FAM19A5,simple:O95136,simple:Q7Z5A7,S1PR2,FAM19A5,True,True,False,user_curated,False
2099,CPI-SS0C321CE6D,FPR2_CAMP,simple:P25090,simple:P49913,FPR2,CAMP,True,True,False,guidetopharmacology.org,False
2100,CPI-SS08920B6FF,PODXL_SELL,simple:O00592,simple:P14151,PODXL,SELL,False,False,False,user_curated,False
2101,CPI-SS0A28DCA72,CXCL12_CXCR4,simple:P48061,simple:P61073,CXCL12,CXCR4,True,False,True,user_curated,False
2102,CPI-SS0669CC233,CXCL14_CXCR4,simple:O95715,simple:P61073,CXCL14,CXCR4,True,False,True,user_curated,False
2103,CPI-SS0C916344D,AVP_OXTR,simple:P01185,simple:P30559,AVP,OXTR,True,False,True,I2D,False
2104,CPI-SS04B547174,OXT_OXTR,simple:P01178,simple:P30559,OXT,OXTR,True,False,True,user_curated,False
2105,CPI-SS0FCF733EA,AVP_AVPR2,simple:P01185,simple:P30518,AVP,AVPR2,True,False,True,user_curated,False
2106,CPI-SS02D4E44C7,AVP_AVPR1B,simple:P01185,simple:P47901,AVP,AVPR1B,True,False,True,user_curated,False
2107,CPI-SS074050495,GHRH_GHRHR,simple:P01286,simple:Q02643,GHRH,GHRHR,True,False,True,user_curated,False
2108,CPI-SS032AD1183,NPPA_NPR1,simple:P01160,simple:P16066,NPPA,NPR1,True,False,True,user_curated,False
2109,CPI-SS053613259,NRG2_ERBB3,simple:O14511,simple:P21860,NRG2,ERBB3,True,False,True,user_curated,False
2110,CPI-SS0E063192D,NRG2_ERBB4,simple:O14511,simple:Q15303,NRG2,ERBB4,True,False,True,user_curated,False
2111,CPI-SS0FC42EC80,EREG_ERBB4,simple:O14944,simple:Q15303,EREG,ERBB4,True,False,True,user_curated,False
2112,CPI-SS0F0D7F25C,BTC_ERBB4,simple:P35070,simple:Q15303,BTC,ERBB4,True,False,True,user_curated,False
2113,CPI-SS0D5E30C6C,NRG3_ERBB4,simple:P56975,simple:Q15303,NRG3,ERBB4,True,False,True,user_curated,False
2114,CPI-SS0BD5C2A23,NRG1_ERBB4,simple:Q02297,simple:Q15303,NRG1,ERBB4,True,True,True,user_curated,False
2115,CPI-SS004C23DCE,EREG_EGFR,simple:O14944,simple:P00533,EREG,EGFR,True,False,True,user_curated,False
2116,CPI-SS0708FE6FF,NRG1_LSR,simple:Q02297,simple:Q86X29,NRG1,LSR,True,True,True,InnateDB-All,False
2117,CPI-SS0E075E5AF,NRG1_NETO2,simple:Q02297,simple:Q8NC67,NRG1,NETO2,True,True,True,InnateDB-All,False
2118,CPI-SS0978D28AB,NRG1_MS4A4A,simple:Q02297,simple:Q96JQ5,NRG1,MS4A4A,True,True,True,"IMEx,IntAct",False
2119,CPI-SS02572E1EF,NRG1_LGR4,simple:Q02297,simple:Q9BXB1,NRG1,LGR4,True,True,True,InnateDB-All,False
2120,CPI-SS034D3988F,RSPO4_LGR4,simple:Q2I0M5,simple:Q9BXB1,RSPO4,LGR4,True,False,True,user_curated,False
2121,CPI-SS0057AB387,RSPO1_LGR4,simple:Q2MKA7,simple:Q9BXB1,RSPO1,LGR4,True,False,True,user_curated,False
2122,CPI-SS01E3453DB,RSPO2_LGR4,simple:Q6UXX9,simple:Q9BXB1,RSPO2,LGR4,True,False,True,user_curated,False
2123,CPI-SS0609FCF76,RSPO4_LGR6,simple:Q2I0M5,simple:Q9HBX8,RSPO4,LGR6,True,False,True,user_curated,False
2124,CPI-SS0E5397537,RSPO1_LGR6,simple:Q2MKA7,simple:Q9HBX8,RSPO1,LGR6,True,False,True,user_curated,False
2125,CPI-SS019104E2E,RSPO2_LGR6,simple:Q6UXX9,simple:Q9HBX8,RSPO2,LGR6,True,False,True,user_curated,False
2126,CPI-SS0EB5364D4,RSPO3_LGR6,simple:Q9BXY4,simple:Q9HBX8,RSPO3,LGR6,True,False,True,user_curated,False
2127,CPI-SS03E48EFEA,C3_C3AR1,simple:P01024,simple:Q16581,C3,C3AR1,True,False,True,user_curated,False
2128,CPI-SS00F4019EA,C3_C5AR2,simple:P01024,simple:Q9P296,C3,C5AR2,True,False,True,user_curated,False
2129,CPI-SS0A7E3A1AF,C5_C5AR2,simple:P01031,simple:Q9P296,C5,C5AR2,True,False,True,user_curated,False
2130,CPI-SS01E4E32AC,C4A_C5AR2,simple:P0C0L4,simple:Q9P296,C4A,C5AR2,True,False,True,user_curated,False
2131,CPI-SC098C06330,TGFB1_TGFbeta receptor1,simple:P01137,complex:TGFbeta receptor1,TGFB1,,True,False,True,curated,False
2132,CPI-SC0D5CFA431,TGFB3_TGFbeta receptor1,simple:P10600,complex:TGFbeta receptor1,TGFB3,,True,False,True,curated,False
2133,CPI-SC03DD946B2,TGFB2_TGFbeta receptor1,simple:P61812,complex:TGFbeta receptor1,TGFB2,,True,False,True,curated,False
2134,CPI-SC0984894BC,TGFB1_TGFbeta receptor2,simple:P01137,complex:TGFbeta receptor2,TGFB1,,True,False,True,curated,False
2135,CPI-SC0077CEB82,TGFB3_TGFbeta receptor2,simple:P10600,complex:TGFbeta receptor2,TGFB3,,True,False,True,curated,False
2136,CPI-SC032246C72,TGFB2_TGFbeta receptor2,simple:P61812,complex:TGFbeta receptor2,TGFB2,,True,False,True,curated,False
2137,CPI-SC0DABCC4B5,TGFB1_TGFbeta_receptor1,simple:P01137,complex:TGFbeta_receptor1,TGFB1,,True,False,True,user_curated,False
2138,CPI-SC051FC855D,TGFB3_TGFbeta_receptor1,simple:P10600,complex:TGFbeta_receptor1,TGFB3,,True,False,True,user_curated,False
2139,CPI-SC070741884,TGFB2_TGFbeta_receptor1,simple:P61812,complex:TGFbeta_receptor1,TGFB2,,True,False,True,user_curated,False
2140,CPI-SC01AADFEB3,TGFB1_TGFbeta_receptor2,simple:P01137,complex:TGFbeta_receptor2,TGFB1,,True,False,True,user_curated,False
2141,CPI-SC074D3FFBC,TGFB3_TGFbeta_receptor2,simple:P10600,complex:TGFbeta_receptor2,TGFB3,,True,False,True,user_curated,False
2142,CPI-SC0F36DD437,TGFB2_TGFbeta_receptor2,simple:P61812,complex:TGFbeta_receptor2,TGFB2,,True,False,True,user_curated,False
2143,CPI-SC0202406F0,TGFB3_integrin_aVb8_complex,simple:P10600,complex:integrin_aVb8_complex,TGFB3,,True,False,False,user_curated,True
2144,CPI-SS0BA6C0C05,FGFR4_SDC4,simple:P22455,simple:P31431,FGFR4,SDC4,True,True,False,user_curated,False
2145,CPI-SS02F169D2B,FGFR4_SDC2,simple:P22455,simple:P34741,FGFR4,SDC2,True,True,False,user_curated,False
2146,CPI-SS0ED2573CA,TNFSF11_TNFRSF11A,simple:O14788,simple:Q9Y6Q6,TNFSF11,TNFRSF11A,True,True,True,user_curated,False
2147,CPI-SS087E9B2B8,NCR3_ITM2A,simple:O14931,simple:O43736,NCR3,ITM2A,False,True,False,user_curated,False
2148,CPI-SS027AFFC0E,NCR3_BAG6,simple:O14931,simple:P46379,NCR3,BAG6,False,True,False,user_curated,False
2149,CPI-SS0F94547B2,NCR3_NCR3LG1,simple:O14931,simple:Q68D85,NCR3,NCR3LG1,False,True,False,user_curated,False
2150,CPI-SS06A999D25,PLD2_ARF1,simple:O14939,simple:P84077,PLD2,ARF1,False,False,False,guidetopharmacology.org,False
2151,CPI-SS0CBC7840D,PTPRC_CD22,simple:P08575,simple:P20273,PTPRC,CD22,False,False,True,user_curated,False
2152,CPI-SS0822AEF5F,PTPRC_MRC1,simple:P08575,simple:P22897,PTPRC,MRC1,False,False,True,user_curated,False
2153,CPI-SS0F3A089DE,SEMA3E_PLXND1,simple:O15041,simple:Q9Y4D7,SEMA3E,PLXND1,True,False,True,user_curated,False
2154,CPI-SS044C72D0D,SEMA4A_PLXND1,simple:Q9H3S1,simple:Q9Y4D7,SEMA4A,PLXND1,False,False,True,user_curated,False
2155,CPI-SS0E5E057B9,SEMA4A_SEM4B,simple:Q9H3S1,simple:Q9NPR2,SEMA4A,SEMA4B,False,False,False,user_curated,False
2156,CPI-SS0E5E057B9,SEMA4A_SEMA4B,simple:Q9H3S1,simple:Q9NPR2,SEMA4A,SEMA4B,False,False,False,user_curated,False
2157,CPI-SS0BAB460FF,ANGPT2_TEK,simple:O15123,simple:Q02763,ANGPT2,TEK,True,False,True,user_curated,False
2158,CPI-SS090FC28E1,EPHB6_EFNB2,simple:O15197,simple:P52799,EPHB6,EFNB2,True,True,True,user_curated,False
2159,CPI-SS04124F4E1,EPO_EFNB2,simple:P01588,simple:P52799,EPO,EFNB2,True,False,True,"IMEx,IntAct",False
2160,CPI-SS0B9E8C0DE,EPHB2_EFNB2,simple:P29323,simple:P52799,EPHB2,EFNB2,False,True,True,user_curated,False
2161,CPI-SS08718E4FB,EPHB6_EFNB3,simple:O15197,simple:Q15768,EPHB6,EFNB3,True,True,True,user_curated,False
2162,CPI-SS0DA366C78,EPHB2_EFNB3,simple:P29323,simple:Q15768,EPHB2,EFNB3,False,True,True,user_curated,False
2163,CPI-SS0A5B945E3,EPHB3_EFNB3,simple:P54753,simple:Q15768,EPHB3,EFNB3,False,True,True,user_curated,False
2164,CPI-SS0865716E5,EPHB4_EFNB3,simple:P54760,simple:Q15768,EPHB4,EFNB3,False,True,True,user_curated,False
2165,CPI-SS0D41C7AF5,EPHB1_EFNB3,simple:P54762,simple:Q15768,EPHB1,EFNB3,False,True,True,user_curated,False
2166,CPI-SS07CA5A6F1,EPHA4_EFNB3,simple:P54764,simple:Q15768,EPHA4,EFNB3,False,True,True,user_curated,False
2167,CPI-SS087A17AD6,EPO_EPOR,simple:P01588,simple:P19235,EPO,EPOR,True,False,True,user_curated,False
2168,CPI-SS04C396C5D,VGF_NTRK1,simple:O15240,simple:P04629,VGF,NTRK1,True,False,True,InnateDB-All,False
2169,CPI-SS052127A00,NGF_NTRK1,simple:P01138,simple:P04629,NGF,NTRK1,True,False,True,user_curated,False
2170,CPI-SS0EDD4928A,NGF_NGFR,simple:P01138,simple:P08138,NGF,NGFR,True,False,True,user_curated,False
2171,CPI-SS08B85996F,TTR_NGFR,simple:P02766,simple:P08138,TTR,NGFR,True,False,True,"IMEx,InnateDB-All,MINT",False
2172,CPI-SS00D3CD86E,TTR_DDR1,simple:P02766,simple:Q08345,TTR,DDR1,True,False,True,"I2D,IMEx,InnateDB-All,IntAct",False
2173,CPI-SS06006F870,TTR_AGER,simple:P02766,simple:Q15109,TTR,AGER,True,False,True,"I2D,IMEx,InnateDB-All,MINT",False
2174,CPI-SS0829B8FD2,GRN_CLEC4M,simple:P28799,simple:Q9H2X3,GRN,CLEC4M,True,False,True,InnateDB-All,False
2175,CPI-SS00F979E99,ICAM3_CLEC4M,simple:P32942,simple:Q9H2X3,ICAM3,CLEC4M,True,False,True,user_curated,False
2176,CPI-SS065F7DA2A,COPA_P2RY6,simple:P53621,simple:Q15077,COPA,P2RY6,True,False,True,"IMEx,IntAct",False
2177,CPI-SS09A3FA737,NAMPT_P2RY6,simple:P43490,simple:Q15077,NAMPT,P2RY6,True,False,True,"IMEx,IntAct",False
2178,CPI-SS0AB647854,GPR37_PSAP,simple:O15354,simple:P07602,GPR37,PSAP,True,True,False,user_curated,False
2179,CPI-SS082900482,GPR37L1_PSAP,simple:O60883,simple:P07602,GPR37L1,PSAP,True,True,False,user_curated,False
2180,CPI-SS0A915097A,GRIN2D_IL16,simple:O15399,simple:Q14005,GRIN2D,IL16,True,True,False,I2D,False
2181,CPI-SS070B0E458,GRIN2A_IL16,simple:Q12879,simple:Q14005,GRIN2A,IL16,True,True,False,I2D,False
2182,CPI-SS0D529E576,GRIN2B_IL16,simple:Q13224,simple:Q14005,GRIN2B,IL16,True,True,False,I2D,False
2183,CPI-SS055B305F1,CEACAM1_CD209,simple:P13688,simple:Q9NNX6,CEACAM1,CD209,True,False,True,user_curated,False
2184,CPI-SS0544D2759,ICAM2_CD209,simple:P13598,simple:Q9NNX6,ICAM2,CD209,True,False,True,user_curated,False
2185,CPI-SS0A2949959,ICAM3_CD209,simple:P32942,simple:Q9NNX6,ICAM3,CD209,True,False,True,user_curated,False
2186,CPI-SS0A2D7895C,CEACAM1_CEACAM6,simple:P13688,simple:P40199,CEACAM1,CEACAM6,True,False,False,user_curated,False
2187,CPI-SS0322747C2,CEACAM5_CEACAM6,simple:P06731,simple:P40199,CEACAM5,CEACAM6,False,False,False,user_curated,False
2188,CPI-SS08C411721,CEACAM8_CEACAM6,simple:P31997,simple:P40199,CEACAM8,CEACAM6,False,False,False,user_curated,False
2189,CPI-SS001BF66E8,CEACAM6_CEACAM6,simple:P40199,simple:P40199,CEACAM6,CEACAM6,False,False,False,user_curated,False
2190,CPI-SS0CCDBBBC0,CEACAM1_CEACAM8,simple:P13688,simple:P31997,CEACAM1,CEACAM8,True,False,False,user_curated,False
2191,CPI-SS014BDDB65,MLNR_MLN,simple:O43193,simple:P12872,MLNR,MLN,True,True,False,user_curated,False
2192,CPI-SS0D449DE26,MLNR_GHRL,simple:O43193,simple:Q9UBU3,MLNR,GHRL,True,True,False,"I2D,InnateDB-All",False
2193,CPI-SS042EB8C7A,TBXA2R_GHRL,simple:P21731,simple:Q9UBU3,TBXA2R,GHRL,True,True,False,InnateDB-All,False
2194,CPI-SS043E0F61D,PTGER3_GHRL,simple:P43115,simple:Q9UBU3,PTGER3,GHRL,True,True,False,InnateDB-All,False
2195,CPI-SS05D406038,PTGIR_GHRL,simple:P43119,simple:Q9UBU3,PTGIR,GHRL,True,True,False,InnateDB-All,False
2196,CPI-SS090987D9C,GHRHR_GHRL,simple:Q02643,simple:Q9UBU3,GHRHR,GHRL,True,True,False,user_curated,False
2197,CPI-SS07D40A3F3,GHSR_GHRL,simple:Q92847,simple:Q9UBU3,GHSR,GHRL,True,True,False,guidetopharmacology.org,False
2198,CPI-SS085C150CE,ACE2_GHRL,simple:Q9BYF1,simple:Q9UBU3,ACE2,GHRL,True,True,False,I2D,False
2199,CPI-SC0236D0574,TBXA2R_ThromboxaneA2_byTBXAS1,simple:P21731,complex:ThromboxaneA2_byTBXAS1,TBXA2R,,True,True,False,user_curated,False
2200,CPI-SC08252842D,PTGER3_ProstaglandinE2_byPTGES,simple:P43115,complex:ProstaglandinE2_byPTGES,PTGER3,,True,True,False,user_curated,False
2201,CPI-SC0BE9FDD60,PTGER1_ProstaglandinE2_byPTGES,simple:P34995,complex:ProstaglandinE2_byPTGES,PTGER1,,True,True,False,user_curated,False
2202,CPI-SC081B8028B,PTGER4_ProstaglandinE2_byPTGES,simple:P35408,complex:ProstaglandinE2_byPTGES,PTGER4,,True,True,False,user_curated,False
2203,CPI-SC08932F30D,PTGER2_ProstaglandinE2_byPTGES,simple:P43116,complex:ProstaglandinE2_byPTGES,PTGER2,,True,True,False,user_curated,False
2204,CPI-SC0588019E6,PTGER3_ProstaglandinE2_byPTGES2,simple:P43115,complex:ProstaglandinE2_byPTGES2,PTGER3,,True,True,False,user_curated,False
2205,CPI-SC00A2075DC,PTGER1_ProstaglandinE2_byPTGES2,simple:P34995,complex:ProstaglandinE2_byPTGES2,PTGER1,,True,True,False,user_curated,False
2206,CPI-SC09484F060,PTGER4_ProstaglandinE2_byPTGES2,simple:P35408,complex:ProstaglandinE2_byPTGES2,PTGER4,,True,True,False,user_curated,False
2207,CPI-SC0FE04B899,PTGER2_ProstaglandinE2_byPTGES2,simple:P43116,complex:ProstaglandinE2_byPTGES2,PTGER2,,True,True,False,user_curated,False
2208,CPI-SC0976EF8E9,PTGER3_ProstaglandinE2_byPTGES3,simple:P43115,complex:ProstaglandinE2_byPTGES3,PTGER3,,True,True,False,user_curated,False
2209,CPI-SC0EA880BEF,PTGER1_ProstaglandinE2_byPTGES3,simple:P34995,complex:ProstaglandinE2_byPTGES3,PTGER1,,True,True,False,user_curated,False
2210,CPI-SC063B0B7DD,PTGER4_ProstaglandinE2_byPTGES3,simple:P35408,complex:ProstaglandinE2_byPTGES3,PTGER4,,True,True,False,user_curated,False
2211,CPI-SC0AC1EFC2A,PTGER2_ProstaglandinE2_byPTGES3,simple:P43116,complex:ProstaglandinE2_byPTGES3,PTGER2,,True,True,False,user_curated,False
2212,CPI-SC01BCB453C,PTGIR_Prostacyclin_byPTGIS,simple:P43119,complex:Prostacyclin_byPTGIS,PTGIR,,True,True,False,user_curated,False
2213,CPI-SS0EB3C2743,GHSR_LEAP2,simple:Q92847,simple:Q969E1,GHSR,LEAP2,True,True,False,guidetopharmacology.org,False
2214,CPI-SS07C846DEE,DHH_HHIP,simple:O43323,simple:Q96QV1,DHH,HHIP,True,False,False,user_curated,False
2215,CPI-SS055233B99,IHH_HHIP,simple:Q14623,simple:Q96QV1,IHH,HHIP,True,False,False,user_curated,False
2216,CPI-SS0F7A89A4F,SHH_HHIP,simple:Q15465,simple:Q96QV1,SHH,HHIP,True,False,False,user_curated,False
2217,CPI-SS079DDF890,TNFSF12_TNFRSF25,simple:O43508,simple:Q93038,TNFSF12,TNFRSF25,True,False,True,user_curated,False
2218,CPI-SS0B0CF0EDF,TNFSF15_TNFRSF25,simple:O95150,simple:Q93038,TNFSF15,TNFRSF25,True,False,True,user_curated,False
2219,CPI-SS02EF3E1BA,TNFSF12_TNFRSF12A,simple:O43508,simple:Q9NP84,TNFSF12,TNFRSF12A,True,False,True,user_curated,False
2220,CPI-SS0D9BC4188,GNRH2_GNRHR,simple:O43555,simple:P30968,GNRH2,GNRHR,True,False,True,user_curated,False
2221,CPI-SS0D9EFC4F7,GNRH1_GNRHR,simple:P01148,simple:P30968,GNRH1,GNRHR,True,False,True,user_curated,False
2222,CPI-SS08A819670,CD70_GPRC5B,simple:P32970,simple:Q9NZH0,CD70,GPRC5B,True,False,True,InnateDB-All,False
2223,CPI-SS084816B12,HCRT_HCRTR1,simple:O43612,simple:O43613,HCRT,HCRTR1,True,False,True,user_curated,False
2224,CPI-SS02461AE98,HCRT_HCRTR2,simple:O43612,simple:O43614,HCRT,HCRTR2,True,False,True,user_curated,False
2225,CPI-SS0B9B3870A,VEGFA_FLT1,simple:P15692,simple:P17948,VEGFA,FLT1,True,False,True,user_curated,False
2226,CPI-SS02371A6D6,VEGFA_EPHB2,simple:P15692,simple:P29323,VEGFA,EPHB2,True,False,True,I2D,False
2227,CPI-SS0C694CB44,VEGFA_GRIN2B,simple:P15692,simple:Q13224,VEGFA,GRIN2B,True,False,True,I2D,False
2228,CPI-SS0DA698BDE,LILRB3_LRC15,simple:O75022,simple:Q8TF66,LILRB3,LRRC15,False,True,False,user_curated,False
2229,CPI-SS0DA698BDE,LILRB3_LRRC15,simple:O75022,simple:Q8TF66,LILRB3,LRRC15,False,True,False,user_curated,False
2230,CPI-SS0CD4A73D7,FCER1A_PEAR1,simple:P12319,simple:Q5VY43,FCER1A,PEAR1,False,True,False,user_curated,False
2231,CPI-SS0CD4A73D7,FCERA_PEAR1,simple:P12319,simple:Q5VY43,FCER1A,PEAR1,False,True,False,user_curated,False
2232,CPI-SC0FDB4B6D9,GDF9_TGFR_BMPR2,simple:O60383,complex:TGFR_BMPR2,GDF9,,True,False,True,user_curated,False
2233,CPI-SS06301158F,DSCAM_NTN1,simple:O60469,simple:O95631,DSCAM,NTN1,True,False,False,user_curated,False
2234,CPI-SS0EB74F3FF,UNC5C_NTN1,simple:O95185,simple:O95631,UNC5C,NTN1,True,True,False,user_curated,False
2235,CPI-SS02B567BC7,PLXNC1_SEMA7A,simple:O60486,simple:O75326,PLXNC1,SEMA7A,False,True,False,user_curated,False
2236,CPI-SS0210BA15C,PLXNC1_LILRA2,simple:O60486,simple:Q8N149,PLXNC1,LILRA2,True,True,True,user_curated,False
2237,CPI-SC0BD56F4CB,PSPN_RET receptor 4,simple:O60542,complex:RET receptor 4,PSPN,,True,False,True,curated,False
2238,CPI-SC014EF7114,PSPN_RET_receptor_4,simple:O60542,complex:RET_receptor_4,PSPN,,True,False,True,user_curated,False
2239,CPI-SS080419763,RAMP3_ADM,simple:O60896,simple:P35318,RAMP3,ADM,True,True,False,user_curated,False
2240,CPI-SS027028983,SLIT1_ROBO1,simple:O75093,simple:Q9Y6N7,SLIT1,ROBO1,True,False,True,user_curated,False
2241,CPI-SS0A932EB77,SLIT2_ROBO1,simple:O94813,simple:Q9Y6N7,SLIT2,ROBO1,True,False,True,user_curated,False
2242,CPI-SS0D0235DCE,SLIT2_ROBO2,simple:O94813,simple:Q9HCK4,SLIT2,ROBO2,True,False,True,user_curated,False
2243,CPI-SC0A55A6FA0,NR1I2_Pregnenolone_byCYP11A1,simple:O75469,complex:Pregnenolone_byCYP11A1,NR1I2,,True,False,False,user_curated,False
2244,CPI-SS0D2994D6D,TNFRSF21_PI16,simple:O75509,simple:Q6UXB8,TNFRSF21,PI16,True,True,False,user_curated,False
2245,CPI-SS0D2994D6D,TNR21_PI16,simple:O75509,simple:Q6UXB8,TNFRSF21,PI16,True,True,False,user_curated,False
2246,CPI-SS020478ED6,ATP6AP2_REN,simple:O75787,simple:P00797,ATP6AP2,REN,True,False,False,user_curated,False
2247,CPI-SS0C1F25516,CD8A_CEACAM5,simple:P01732,simple:P06731,CD8A,CEACAM5,True,True,False,user_curated,False
