gene_name,uniprot,hgnc_symbol,ensembl
MCM8,Q9UJA3,MCM8,ENSG00000125885
KIF4A,O95239,KIF4A,ENSG00000090889
KIFC2,Q96AC6,KIFC2,ENSG00000167702
MOV10,Q9HCE1,MOV10,ENSG00000155363
TMEM167A,Q8TBQ9,TMEM167A,ENSG00000174695
KLC4,Q9NSK0,KLC4,ENSG00000137171
CT83,Q5H943,CT83,ENSG00000204019
KLHDC2,Q9Y2U9,KLHDC2,ENSG00000165516
KLC1,Q07866,KLC1,ENSG00000126214
KLF12,Q9Y4X4,KLF12,ENSG00000118922
KLC2,Q9H0B6,KLC2,ENSG00000174996
KLHL32,Q96NJ5,KLHL32,ENSG00000186231
KLHL7,Q8IXQ5,KLHL7,ENSG00000122550
KLHL41,O60662,KLHL41,ENSG00000239474
KLHL42,Q9P2K6,KLHL42,ENSG00000087448
KLK13,Q9UKR3,KLK13,ENSG00000167759
SLC25A3,Q00325,SLC25A3,ENSG00000075415
KLK15,Q9H2R5,KLK15,ENSG00000174562
KLK1,P06870,KLK1,ENSG00000167748
KLHL2,O95198,KLHL2,ENSG00000109466
MPEG1,Q2M385,MPEG1,ENSG00000197629
KLF9,Q13886,KLF9,ENSG00000119138
KLHL10,Q6JEL2,KLHL10,ENSG00000161594
KLHL23,Q8NBE8,KLHL23,ENSG00000213160
KLHL24,Q6TFL4,KLHL24,ENSG00000114796
KMT2A,Q03164,KMT2A,ENSG00000118058
KMT2D,O14686,KMT2D,ENSG00000167548
KMT5A,Q9NQR1,KMT5A,ENSG00000183955
KMT5B,Q4FZB7,KMT5B,ENSG00000110066
KMT5C,Q86Y97,KMT5C,ENSG00000133247
PRKCI,P41743,PRKCI,ENSG00000163558
PHKA2,P46019,PHKA2,ENSG00000044446
PRKCQ,Q04759,PRKCQ,ENSG00000065675
PRKCB,P05771,PRKCB,ENSG00000166501
PRKD2,Q9BZL6,PRKD2,ENSG00000105287
PRKD3,O94806,PRKD3,ENSG00000115825
MPHOSPH10,O00566,MPHOSPH10,ENSG00000124383
MPP6,Q9NZW5,MPP6,ENSG00000105926
PRKCG,P05129,PRKCG,ENSG00000126583
MPHOSPH8,Q99549,MPHOSPH8,ENSG00000196199
PSKH1,P11801,PSKH1,ENSG00000159792
PSKH2,Q96QS6,PSKH2,ENSG00000147613
KPTN,Q9Y664,KPTN,ENSG00000118162
MPRIP,Q6WCQ1,MPRIP,ENSG00000133030
PKM,P14618,PKM,ENSG00000067225
KRTAP6-1,Q3LI64,KRTAP6-1,ENSG00000184724
KRTAP8-1,Q8IUC2,KRTAP8-1,ENSG00000183640
KRTAP1-1,Q07627,KRTAP1-1,ENSG00000188581
KRTAP1-1,Q07627,KRTAP1-1,ENSG00000262808
KRTAP9-7,A8MTY7,KRTAP9-7,ENSG00000180386
KRTAP9-7,A8MTY7,KRTAP9-7,ENSG00000262221
KRTAP9-8,Q9BYQ0,KRTAP9-8,ENSG00000187272
KRTAP9-9,Q9BYP9,KRTAP9-9,ENSG00000198083
KRTAP9-9,Q9BYP9,,ENSG00000267728
KRTAP9-9,Q9BYP9,KRTAP9-9,ENSG00000262594
KRTAP3-3,Q9BYR6,KRTAP3-3,ENSG00000212899
KRTAP3-3,Q9BYR6,KRTAP3-3,ENSG00000263101
KREMEN2,Q8NCW0,KREMEN2,ENSG00000131650
KRTAP5-6,Q6L8G9,KRTAP5-6,ENSG00000205864
KRTAP5-6,Q6L8G9,KRTAP5-6,ENSG00000277389
KRTAP5-7,Q6L8G8,KRTAP5-7,ENSG00000244411
KRIT1,O00522,KRIT1,ENSG00000001631
KRT33A,O76009,KRT33A,ENSG00000006059
KRT33A,O76009,KRT33A,ENSG00000261986
KRT33B,Q14525,KRT33B,ENSG00000131738
KRT33B,Q14525,KRT33B,ENSG00000263012
FN3KRP,Q9HA64,FN3KRP,ENSG00000141560
KRTDAP,P60985,KRTDAP,ENSG00000188508
IGHV4-39,P01824,IGHV4-39,ENSG00000282579
IGHV4-39,P01824,IGHV4-39,ENSG00000211959
IKBIP,Q70UQ0,IKBIP,ENSG00000166130
MCRIP1,C9JLW8,MCRIP1,ENSG00000225663
KRT5,P13647,KRT5,ENSG00000186081
KRT6C,P48668,KRT6C,ENSG00000170465
KRT71,Q3SY84,KRT71,ENSG00000139648
KRT72,Q14CN4,KRT72,ENSG00000170486
MED10,Q9BTT4,MED10,ENSG00000133398
ZBTB33,Q86T24,ZBTB33,ENSG00000177485
KANK3,Q6NY19,KANK3,ENSG00000186994
CCDC155,Q8N6L0,CCDC155,ENSG00000161609
KYAT3,Q6YP21,KYAT3,ENSG00000137944
KEL,P23276,KEL,ENSG00000276615
KEL,P23276,KEL,ENSG00000197993
KIR2DL5A,Q8N109,KIR2DL5A,ENSG00000276392
KIR2DL5A,Q8N109,KIR2DL5A,ENSG00000278116
KIR2DL5A,Q8N109,KIR2DL5A,ENSG00000274143
KIR2DL5A,Q8N109,KIR2DL5A,ENSG00000276686
KIR2DL5A,Q8N109,KIR2DL5A,ENSG00000275596
KIR2DL5A,Q8N109,KIR2DL5A,ENSG00000274676
KIR2DL5A,Q8N109,KIR2DL5A,ENSG00000276177
KIR2DS5,Q14953,KIR2DS5,ENSG00000274739
KIR3DL3,Q8N743,KIR3DL3,ENSG00000276328
KIR3DL3,Q8N743,KIR3DL3,ENSG00000276806
KIR3DL3,Q8N743,KIR3DL3,ENSG00000276875
KIR3DL3,Q8N743,KIR3DL3,ENSG00000274696
KIR3DL3,Q8N743,KIR3DL3,ENSG00000276930
KIR3DL3,Q8N743,KIR3DL3,ENSG00000277028
KIR3DL3,Q8N743,KIR3DL3,ENSG00000277620
KIR3DL3,Q8N743,KIR3DL3,ENSG00000274786
KIR3DL3,Q8N743,KIR3DL3,ENSG00000277552
KIR3DL3,Q8N743,KIR3DL3,ENSG00000275172
KIR3DL3,Q8N743,KIR3DL3,ENSG00000278729
KIR3DL3,Q8N743,KIR3DL3,ENSG00000277392
KIR3DL3,Q8N743,KIR3DL3,ENSG00000278723
KIR3DL3,Q8N743,KIR3DL3,ENSG00000276084
KIR3DL3,Q8N743,KIR3DL3,ENSG00000276572
KIR3DL3,Q8N743,KIR3DL3,ENSG00000278490
KIR3DL3,Q8N743,KIR3DL3,ENSG00000274480
KIR3DL3,Q8N743,KIR3DL3,ENSG00000274763
KIR3DL3,Q8N743,KIR3DL3,ENSG00000275433
KIR3DL3,Q8N743,KIR3DL3,ENSG00000275513
KIR3DL3,Q8N743,KIR3DL3,ENSG00000275062
KIR3DL3,Q8N743,KIR3DL3,ENSG00000277596
KIR3DL3,Q8N743,KIR3DL3,ENSG00000274254
KIR3DL3,Q8N743,KIR3DL3,ENSG00000274639
KIR3DL3,Q8N743,KIR3DL3,ENSG00000273502
KIR3DL3,Q8N743,KIR3DL3,ENSG00000274511
KIR3DL3,Q8N743,KIR3DL3,ENSG00000274724
KIR3DL3,Q8N743,KIR3DL3,ENSG00000276086
KIR3DL3,Q8N743,KIR3DL3,ENSG00000274556
KIR3DL3,Q8N743,KIR3DL3,ENSG00000276433
KIR3DL3,Q8N743,KIR3DL3,ENSG00000274394
KIR3DL3,Q8N743,KIR3DL3,ENSG00000242019
KIR3DL3,Q8N743,KIR3DL3,ENSG00000276196
KIR3DL3,Q8N743,KIR3DL3,ENSG00000284104
KIR3DL3,Q8N743,KIR3DL3,ENSG00000283875
KIR3DL3,Q8N743,KIR3DL3,ENSG00000284086
KIR3DL3,Q8N743,KIR3DL3,ENSG00000283915
KIR3DL3,Q8N743,KIR3DL3,ENSG00000284371
KIR3DL3,Q8N743,KIR3DL3,ENSG00000283823
KIR3DL3,Q8N743,KIR3DL3,ENSG00000283966
KIR3DL3,Q8N743,KIR3DL3,ENSG00000284480
KIR3DL3,Q8N743,KIR3DL3,ENSG00000284127
KIF3C,O14782,KIF3C,ENSG00000084731
KIF22,Q14807,KIF22,ENSG00000079616
HNF1B,P35680,HNF1B,ENSG00000275410
HNF1B,P35680,HNF1B,ENSG00000276194
HNRNPDL,O14979,HNRNPDL,ENSG00000152795
PPFIBP2,Q8ND30,PPFIBP2,ENSG00000166387
HS3ST5,Q8IZT8,HS3ST5,ENSG00000249853
TCF12,Q99081,TCF12,ENSG00000140262
HEATR5A,Q86XA9,HEATR5A,ENSG00000129493
IGHV4-59,P01825,IGHV4-59,ENSG00000282691
IGHV4-59,P01825,IGHV4-59,ENSG00000224373
CCDC36,Q8IYA8,CCDC36,ENSG00000173421
C17orf99,Q6UX52,C17orf99,ENSG00000187997
IKBKB,O14920,IKBKB,ENSG00000104365
MAP4,P27816,MAP4,ENSG00000047849
MAP6,Q96JE9,MAP6,ENSG00000171533
MAP7,Q14244,MAP7,ENSG00000135525
MAP9,Q49MG5,MAP9,ENSG00000164114
MAPKAPK2,P49137,MAPKAPK2,ENSG00000162889
MAPKAPK3,Q16644,MAPKAPK3,ENSG00000114738
MAPKAPK5,Q8IW41,MAPKAPK5,ENSG00000089022
MLANA,Q16655,MLANA,ENSG00000120215
MAPRE3,Q9UPY8,MAPRE3,ENSG00000084764
MARF1,Q9Y4F3,MARF1,ENSG00000277140
MARF1,Q9Y4F3,MARF1,ENSG00000166783
MARCH1,Q8TCQ1,MARCH1,ENSG00000145416
MARCH2,Q9P0N8,MARCH2,ENSG00000099785
MARCH3,Q86UD3,MARCH3,ENSG00000173926
MARCH4,Q9P2E8,MARCH4,ENSG00000144583
MARCH5,Q9NX47,MARCH5,ENSG00000198060
MARCH6,O60337,MARCH6,ENSG00000145495
MARCH7,Q9H992,MARCH7,ENSG00000136536
MARCH8,Q5T0T0,MARCH8,ENSG00000165406
MARCH8,Q5T0T0,MARCH8,ENSG00000278545
MARCH9,Q86YJ5,MARCH9,ENSG00000139266
MARCH10,Q8NA82,MARCH10,ENSG00000173838
MARCH11,A6NNE9,MARCH11,ENSG00000183654
MARK1,Q9P0L2,MARK1,ENSG00000116141
MARK2,Q7KZI7,MARK2,ENSG00000072518
MARK3,P27448,MARK3,ENSG00000075413
MARK4,Q96L34,MARK4,ENSG00000007047
MAS1L,P35410,MAS1L,ENSG00000234954
MAS1L,P35410,MAS1L,ENSG00000233141
MAS1L,P35410,MAS1L,ENSG00000228377
MAS1L,P35410,MAS1L,ENSG00000204687
MAS1L,P35410,MAS1L,ENSG00000237284
MAS1L,P35410,MAS1L,ENSG00000206470
MAS1L,P35410,MAS1L,ENSG00000206515
MAS1L,P35410,MAS1L,ENSG00000228515
MASP1,P48740,MASP1,ENSG00000127241
MASP2,O00187,MASP2,ENSG00000009724
MAST1,Q9Y2H9,MAST1,ENSG00000105613
MAST2,Q6P0Q8,MAST2,ENSG00000086015
MAST3,O60307,MAST3,ENSG00000099308
MAST4,O15021,MAST4,ENSG00000069020
MAMSTR,Q6ZN01,MAMSTR,ENSG00000176909
MALSU1,Q96EH3,MALSU1,ENSG00000156928
IREB2,P48200,IREB2,ENSG00000136381
MCMDC2,Q4G0Z9,MCMDC2,ENSG00000178460
HUS1,O60921,HUS1,ENSG00000136273
IGHV4-34,P06331,IGHV4-34,ENSG00000276491
IGHV4-34,P06331,IGHV4-34,ENSG00000211956
IGHV2-70,P01814,IGHV2-70,ENSG00000282453
IGHV2-70,P01814,IGHV2-70,ENSG00000274576
IGHV3-13,P01766,IGHV3-13,ENSG00000282286
IGHV3-13,P01766,IGHV3-13,ENSG00000211942
CHUK,O15111,CHUK,ENSG00000213341
NFKBIB,Q15653,NFKBIB,ENSG00000104825
NFKBIB,Q15653,NFKBIB,ENSG00000282905
MXD4,Q14582,MXD4,ENSG00000123933
MANEA,Q5SRI9,MANEA,ENSG00000172469
MANEAL,Q5VSG8,MANEAL,ENSG00000185090
MANF,P55145,MANF,ENSG00000145050
MANSC1,Q9H8J5,MANSC1,ENSG00000111261
MANSC1,Q9H8J5,MANSC1,ENSG00000281818
MANSC4,A6NHS7,MANSC4,ENSG00000205693
ME2,P23368,ME2,ENSG00000082212
ME3,Q16798,ME3,ENSG00000151376
ME1,P48163,ME1,ENSG00000065833
MAP10,Q9P2G4,MAP10,ENSG00000212916
METAP1,P53582,METAP1,ENSG00000164024
METAP1D,Q6UB28,METAP1D,ENSG00000172878
MAP1A,P78559,MAP1A,ENSG00000166963
MAP1B,P46821,MAP1B,ENSG00000131711
MAP1S,Q66K74,MAP1S,ENSG00000130479
METAP2,P50579,METAP2,ENSG00000111142
IGHV3-64,A0A075B6Q5,IGHV3-64,ENSG00000274236
IGHV3-64,A0A075B6Q5,IGHV3-64,ENSG00000223648
IGHV7-4-1,A0A0J9YVY3,IGHV7-4-1,ENSG00000282122
IGHV1-18,A0A0C4DH31,IGHV1-18,ENSG00000282716
IGHV1-18,A0A0C4DH31,IGHV1-18,ENSG00000211945
IGHV2-26,A0A0B4J1V2,IGHV2-26,ENSG00000282344
IGHV2-26,A0A0B4J1V2,IGHV2-26,ENSG00000211951
IGHV3-21,A0A0B4J1V1,IGHV3-21,ENSG00000282281
IGHV3-21,A0A0B4J1V1,IGHV3-21,ENSG00000211947
HOXB2,P14652,HOXB2,ENSG00000173917
HOXB3,P14651,HOXB3,ENSG00000120093
HOXB13,Q92826,HOXB13,ENSG00000159184
HOXB7,P09629,HOXB7,ENSG00000260027
HOXB1,P14653,HOXB1,ENSG00000120094
HOXB8,P17481,HOXB8,ENSG00000120068
LYZL1,Q6UWQ5,LYZL1,ENSG00000120563
LYZL2,Q7Z4W2,LYZL2,ENSG00000151033
SPACA5,Q96QH8,SPACA5,ENSG00000171489
LYZL6,O75951,LYZL6,ENSG00000275722
LYZL6,O75951,LYZL6,ENSG00000277042
LZTFL1,Q9NQ48,LZTFL1,ENSG00000163818
LZTS2,Q9BRK4,LZTS2,ENSG00000107816
NFKBIA,P25963,NFKBIA,ENSG00000100906
IL32,P24001,IL32,ENSG00000008517
SERPINB1,P30740,SERPINB1,ENSG00000021355
MCPH1,Q8NEM0,MCPH1,ENSG00000147316
MCPH1,Q8NEM0,MCPH1,ENSG00000285262
KDF1,Q8NAX2,KDF1,ENSG00000175707
KHDRBS3,O75525,KHDRBS3,ENSG00000131773
KIAA0753,Q2KHM9,KIAA0753,ENSG00000198920
KIF14,Q15058,KIF14,ENSG00000118193
KIF15,Q9NS87,KIF15,ENSG00000163808
KIF15,Q9NS87,KIF15,ENSG00000280610
KIR2DS1,Q14954,KIR2DS1,ENSG00000275421
KIR2DS1,Q14954,KIR2DS1,ENSG00000276327
KIR2DS1,Q14954,KIR2DS1,ENSG00000278120
KIR2DS1,Q14954,KIR2DS1,ENSG00000276387
KIR2DS1,Q14954,KIR2DS1,ENSG00000278304
KIR2DS1,Q14954,KIR2DS1,ENSG00000273603
KIR2DS1,Q14954,KIR2DS1,ENSG00000273517
KIR2DS1,Q14954,KIR2DS1,ENSG00000275306
MORC4,Q8TE76,MORC4,ENSG00000133131
KIF5A,Q12840,KIF5A,ENSG00000155980
KIF18B,Q86Y91,KIF18B,ENSG00000186185
MORN3,Q6PF18,MORN3,ENSG00000139714
MORN3,Q6PF18,MORN3,ENSG00000285371
KIF7,Q2M1P5,KIF7,ENSG00000166813
KIFAP3,Q92845,KIFAP3,ENSG00000075945
KIRREL1,Q96J84,KIRREL1,ENSG00000183853
MAP2K6,P52564,MAP2K6,ENSG00000108984
CAMKK1,Q8N5S9,CAMKK1,ENSG00000004660
KLC3,Q6P597,KLC3,ENSG00000104892
TK2,O00142,TK2,ENSG00000166548
KLHDC10,Q6PID8,KLHDC10,ENSG00000128607
KLHDC4,Q8TBB5,KLHDC4,ENSG00000104731
KLHL12,Q53G59,KLHL12,ENSG00000117153
KLHL4,Q9C0H6,KLHL4,ENSG00000102271
KLHL33,A6NCF5,KLHL33,ENSG00000185271
KLHL34,Q8N239,KLHL34,ENSG00000185915
KLHL35,Q6PF15,KLHL35,ENSG00000149243
KLHL38,Q2WGJ6,KLHL38,ENSG00000175946
KLHL40,Q2TBA0,KLHL40,ENSG00000157119
KLHL18,O94889,KLHL18,ENSG00000114648
SMCP,P49901,SMCP,ENSG00000163206
MCTP1,Q6DN14,MCTP1,ENSG00000175471
MED13L,Q71F56,MED13L,ENSG00000123066
MAD2L1,Q13257,MAD2L1,ENSG00000164109
MAD2L2,Q9UI95,MAD2L2,ENSG00000116670
ITGB8,P26012,ITGB8,ENSG00000105855
ITGBL1,O95965,ITGBL1,ENSG00000198542
ITGB1BP2,Q9UKP3,ITGB1BP2,ENSG00000147166
ITCH,Q96J02,ITCH,ENSG00000078747
TCF4,P15884,TCF4,ENSG00000196628
ITIH5,Q86UX2,ITIH5,ENSG00000123243
ITIH6,Q6UXX5,ITIH6,ENSG00000102313
ITLN2,Q8WWU7,ITLN2,ENSG00000158764
ITPA,Q9BY32,ITPA,ENSG00000125877
MDGA2,Q7Z553,MDGA2,ENSG00000139915
MDH1B,Q5I0G3,MDH1B,ENSG00000138400
ITPR2,Q14571,ITPR2,ENSG00000123104
ITSN2,Q9NZM3,ITSN2,ENSG00000198399
MDH2,P40926,MDH2,ENSG00000146701
IWS1,Q96ST2,IWS1,ENSG00000163166
IZUMO1,Q8IYV9,IZUMO1,ENSG00000182264
GUK1,Q16774,GUK1,ENSG00000143774
KIR2DL2,P43627,KIR2DL2,ENSG00000274412
KIR2DL2,P43627,KIR2DL2,ENSG00000278731
KIR2DL2,P43627,KIR2DL2,ENSG00000276011
KIR2DL2,P43627,KIR2DL2,ENSG00000275546
KIR2DL2,P43627,KIR2DL2,ENSG00000277725
KIR2DL2,P43627,KIR2DL2,ENSG00000275914
KIR2DL2,P43627,KIR2DL2,ENSG00000277251
KIR2DL2,P43627,KIR2DL2,ENSG00000275960
KIR2DL2,P43627,KIR2DL2,ENSG00000275407
KIR2DL2,P43627,KIR2DL2,ENSG00000276731
MORC1,Q86VD1,MORC1,ENSG00000114487
MKI67,P46013,MKI67,ENSG00000148773
KIF25,Q9UIL4,KIF25,ENSG00000125337
KIF12,Q96FN5,KIF12,ENSG00000136883
MOXD1,Q6UVY6,MOXD1,ENSG00000079931
KIF5B,P33176,KIF5B,ENSG00000170759
KLF11,O14901,KLF11,ENSG00000172059
KLHDC9,Q8NEP7,KLHDC9,ENSG00000162755
KLHL11,Q9NVR0,KLHL11,ENSG00000178502
MPC1L,P0DKB6,MPC1L,ENSG00000238205
MPC1,Q9Y5U8,MPC1,ENSG00000060762
KLHL13,Q9P2N7,KLHL13,ENSG00000003096
KLF17,Q5JT82,KLF17,ENSG00000171872
MPC2,O95563,MPC2,ENSG00000143158
KIZ,Q2M2Z5,KIZ,ENSG00000088970
KLHL8,Q9P2G9,KLHL8,ENSG00000145332
IGKJ1,A0A0A0MT89,IGKJ1,ENSG00000211597
KLHL20,Q9Y2M5,KLHL20,ENSG00000076321
KLF4,O43474,KLF4,ENSG00000136826
KLK2,P20151,KLK2,ENSG00000167751
MPDZ,O75970,MPDZ,ENSG00000107186
KLF8,O95600,KLF8,ENSG00000102349
KLK7,P49862,KLK7,ENSG00000169035
KNDC1,Q76NI1,KNDC1,ENSG00000171798
CDC25C,P30307,CDC25C,ENSG00000158402
KNTC1,P50748,KNTC1,ENSG00000184445
MPI,P34949,MPI,ENSG00000178802
PHKA1,P46020,PHKA1,ENSG00000067177
PRKCH,P24723,PRKCH,ENSG00000027075
PRKCZ,Q05513,PRKCZ,ENSG00000067606
MPLKIP,Q8TAP9,MPLKIP,ENSG00000168303
MPP4,Q96JB8,MPP4,ENSG00000082126
MPHOSPH9,Q99550,MPHOSPH9,ENSG00000051825
LIMK2,P53671,LIMK2,ENSG00000182541
LHX3,Q9UBR4,LHX3,ENSG00000107187
LIPI,Q6XZB0,LIPI,ENSG00000188992
PAFAH1B1,P43034,PAFAH1B1,ENSG00000007168
PNLIPRP3,Q17RR3,PNLIPRP3,ENSG00000203837
LIPT2,A6NK58,LIPT2,ENSG00000175536
LONRF2,Q1L5Z9,LONRF2,ENSG00000170500
LOXL4,Q96JB6,LOXL4,ENSG00000138131
MZT2B,Q6NZ67,MZT2B,ENSG00000152082
LPAR2,Q9HBW0,LPAR2,ENSG00000064547
MB21D2,Q8IYB1,MB21D2,ENSG00000180611
DMGDH,Q9UI17,DMGDH,ENSG00000132837
NME3,Q13232,NME3,ENSG00000103024
NME5,P56597,NME5,ENSG00000112981
MS4A12,Q9NXJ0,MS4A12,ENSG00000071203
MAP3K1,Q13233,MAP3K1,ENSG00000095015
MS4A18,Q3C1V0,MS4A18,ENSG00000214782
MS4A4E,Q96PG1,MS4A4E,ENSG00000214787
MS4A6A,Q9H2W1,MS4A6A,ENSG00000110077
MS4A8,Q9BY19,MS4A8,ENSG00000166959
MAP3K4,Q9Y6R4,MAP3K4,ENSG00000085511
MAP4K5,Q9Y4K4,MAP4K5,ENSG00000012983
MAP3K15,Q6ZN16,MAP3K15,ENSG00000180815
MAP7D2,Q96T17,MAP7D2,ENSG00000184368
MAP3K7,O43318,MAP3K7,ENSG00000135341
MAP3K9,P80192,MAP3K9,ENSG00000006432
NDUFB1,O75438,NDUFB1,ENSG00000183648
MAGEF1,Q9HAY2,MAGEF1,ENSG00000177383
MAGI3,Q5TCQ9,MAGI3,ENSG00000081026
NDUFB7,P17568,NDUFB7,ENSG00000099795
NDUFB10,O96000,NDUFB10,ENSG00000140990
MALL,Q13021,MALL,ENSG00000144063
MAPRE1,Q15691,MAPRE1,ENSG00000101367
NDUFAF2,Q8N183,NDUFAF2,ENSG00000164182
MAG,P20916,MAG,ENSG00000105695
NEK2,P51955,NEK2,ENSG00000117650
MAS1,P04201,MAS1,ENSG00000130368
NEK5,Q6P3R8,NEK5,ENSG00000197168
MAT2B,Q9NZL9,MAT2B,ENSG00000038274
NEK8,Q86SG6,NEK8,ENSG00000160602
NEK9,Q8TD19,NEK9,ENSG00000119638
NELFA,Q9H3P2,NELFA,ENSG00000185049
NELFB,Q8WX92,NELFB,ENSG00000188986
NELFCD,Q8IXH7,NELFCD,ENSG00000101158
NELFE,P18615,NELFE,ENSG00000229363
NELFE,P18615,NELFE,ENSG00000231044
NELFE,P18615,NELFE,ENSG00000206268
NELFE,P18615,NELFE,ENSG00000206357
NELFE,P18615,NELFE,ENSG00000233801
NELFE,P18615,NELFE,ENSG00000204356
NELL1,Q92832,NELL1,ENSG00000165973
CNEP1R1,Q8N9A8,CNEP1R1,ENSG00000205423
LMBR1,Q8WVP7,LMBR1,ENSG00000105983
LMNB1,P20700,LMNB1,ENSG00000113368
ALOX12,P18054,ALOX12,ENSG00000108839
ASPG,Q86U10,ASPG,ENSG00000166183
LRCH2,Q5VUJ6,LRCH2,ENSG00000130224
LRRC42,Q9Y546,LRRC42,ENSG00000116212
LRRC14,Q15048,LRRC14,ENSG00000160959
LRCOL1,A6NCL2,LRCOL1,ENSG00000204583
LRRC17,Q8N6Y2,LRRC17,ENSG00000128606
LRP12,Q9Y561,LRP12,ENSG00000147650
LRRN4,Q8WUT4,LRRN4,ENSG00000125872
LRRTM4,Q86VH4,LRRTM4,ENSG00000176204
LRRC3,Q9BY71,LRRC3,ENSG00000160233
LRRD1,A4D1F6,LRRD1,ENSG00000240720
LRRFIP1,Q32MZ4,LRRFIP1,ENSG00000124831
LSM3,P62310,LSM3,ENSG00000170860
LSG1,Q9H089,LSG1,ENSG00000041802
MAP4K2,Q12851,MAP4K2,ENSG00000168067
MAN2A2,P49641,MAN2A2,ENSG00000196547
MAN1B1,Q9UKM7,MAN1B1,ENSG00000177239
MBTPS1,Q14703,MBTPS1,ENSG00000140943
EEF1E1,O43324,EEF1E1,ENSG00000124802
MCM5,P33992,MCM5,ENSG00000100297
NFE2L3,Q9Y4A8,NFE2L3,ENSG00000050344
NFATC2,Q13469,NFATC2,ENSG00000101096
TACR1,P25103,TACR1,ENSG00000115353
TACR3,P29371,TACR3,ENSG00000169836
NKAIN1,Q4KMZ8,NKAIN1,ENSG00000084628
NKAIN2,Q5VXU1,NKAIN2,ENSG00000188580
MDM2,Q00987,MDM2,ENSG00000135679
NKD2,Q969F2,NKD2,ENSG00000276920
NKD2,Q969F2,NKD2,ENSG00000145506
MDN1,Q9NU22,MDN1,ENSG00000112159
ABCB1,P08183,ABCB1,ENSG00000085563
MED1,Q15648,MED1,ENSG00000125686
MED16,Q9Y2X0,MED16,ENSG00000282092
MED16,Q9Y2X0,MED16,ENSG00000175221
MED20,Q9H944,MED20,ENSG00000124641
MEIKIN,A0A087WXM9,MEIKIN,ENSG00000239642
MEIOC,A2RUB1,MEIOC,ENSG00000180336
MEN1,O00255,MEN1,ENSG00000133895
NAXD,Q8IW45,NAXD,ENSG00000213995
NOL12,Q9UGY1,NOL12,ENSG00000273899
NOL6,Q9H6R4,NOL6,ENSG00000165271
NOL8,Q76FK4,NOL8,ENSG00000198000
NOLC1,Q14978,NOLC1,ENSG00000166197
MESD,Q14696,MESD,ENSG00000117899
NONO,Q15233,NONO,ENSG00000147140
NOP14,P78316,NOP14,ENSG00000087269
NOP16,Q9Y3C1,NOP16,ENSG00000048162
NOP2,P46087,NOP2,ENSG00000111641
METTL7A,Q9H8H3,METTL7A,ENSG00000185432
NOS2,P35228,NOS2,ENSG00000007171
LRR1,Q96L50,LRR1,ENSG00000165501
LMAN2L,Q9H0V9,LMAN2L,ENSG00000114988
LMAN2,Q12907,LMAN2,ENSG00000169223
LMTK3,Q96Q04,LMTK3,ENSG00000142235
N4BP2L2,Q92802,N4BP2L2,ENSG00000244754
NAA38,Q9BRA0,NAA38,ENSG00000183011
LRRN1,Q6UXK5,LRRN1,ENSG00000175928
LSP1,P33241,LSP1,ENSG00000130592
MAP3K10,Q02779,MAP3K10,ENSG00000130758
MS4A13,Q5J8X5,MS4A13,ENSG00000204979
NME7,Q9Y5B8,NME7,ENSG00000143156
MAN1A1,P33908,MAN1A1,ENSG00000111885
MAP4K4,O95819,MAP4K4,ENSG00000071054
MAN2B2,Q9Y2E5,MAN2B2,ENSG00000013288
NME1,P15531,NME1,ENSG00000239672
MAPKBP1,O60336,MAPKBP1,ENSG00000137802
MAGED2,Q9UNF1,MAGED2,ENSG00000102316
MAGED4,Q96JG8,MAGED4,ENSG00000154545
MAGEE1,Q9HCI5,MAGEE1,ENSG00000198934
MAGEE2,Q8TD90,MAGEE2,ENSG00000186675
NDUFB3,O43676,NDUFB3,ENSG00000119013
NDUFB4,O95168,NDUFB4,ENSG00000065518
MAL,P21145,MAL,ENSG00000172005
RNGTT,O60942,RNGTT,ENSG00000111880
MCOLN1,Q9GZU1,MCOLN1,ENSG00000090674
NKX6-2,Q9C056,NKX6-2,ENSG00000148826
NLGN3,Q9NZ94,NLGN3,ENSG00000196338
NLRC3,Q7RTR2,NLRC3,ENSG00000167984
NLRC4,Q9NPP4,NLRC4,ENSG00000091106
NLRC5,Q86WI3,NLRC5,ENSG00000140853
NLRP1,Q9C000,NLRP1,ENSG00000091592
NLRP3,Q96P20,NLRP3,ENSG00000162711
NLRP6,P59044,NLRP6,ENSG00000174885
NLRP9,Q7RTR0,NLRP9,ENSG00000185792
NLRX1,Q86UT6,NLRX1,ENSG00000160703
MFSD2A,Q8NA29,MFSD2A,ENSG00000168389
NMT2,O60551,NMT2,ENSG00000152465
MED17,Q9NVC6,MED17,ENSG00000042429
NNAT,Q16517,NNAT,ENSG00000053438
MEIG1,Q5JSS6,MEIG1,ENSG00000197889
MEIOB,Q8N635,MEIOB,ENSG00000162039
MEIS1,O00470,MEIS1,ENSG00000143995
MEIS2,O14770,MEIS2,ENSG00000134138
NF2,P35240,NF2,ENSG00000186575
LIPN,Q5VXI9,LIPN,ENSG00000204020
LIM2,P55344,LIM2,ENSG00000105370
LONP1,P36776,LONP1,ENSG00000196365
NAA10,P41227,NAA10,ENSG00000102030
LOXL2,Q9Y4K0,LOXL2,ENSG00000134013
LRRC61,Q9BV99,LRRC61,ENSG00000127399
