"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF584_D"	"ZNF584_D"	236	3.24485106575367	0.00117512066839073	0.00635758642859827
"TBX19_E"	"TBX19_E"	713	-3.23298163787478	0.00122505436601011	0.00660194668063813
"EBF3_E"	"EBF3_E"	309	3.22008267196868	0.00128153633402533	0.00687956520397321
"ZNF224_E"	"ZNF224_E"	489	3.20691288927011	0.0013416761639107	0.00717460033597035
"ZNF827_E"	"ZNF827_E"	247	-3.19227859008812	0.00141155116433031	0.00751922447152879
"ZNF439_E"	"ZNF439_E"	113	-3.19092869874764	0.00141816273874937	0.00752549959068154
"JDP2_E"	"JDP2_E"	450	3.1805796886839	0.00146980708525624	0.00776978172931255
"ZNF141_E"	"ZNF141_E"	305	-3.16946962463662	0.00152717419923261	0.00804234321649114
"IRX2_E"	"IRX2_E"	86	-3.16480318937447	0.0015518788388022	0.00814148557477672
"THAP7_E"	"THAP7_E"	759	-3.16250508588261	0.00156418003330237	0.00814237276156797
"ELK1_AA"	"ELK1_AA"	11	3.16231585071019	0.00156519695407992	0.00814237276156797
"ZNF423_E"	"ZNF423_E"	957	3.16148206268925	0.00156968485728422	0.00814237276156797
"HES4_E"	"HES4_E"	327	-3.15677198971771	0.00159526033125274	0.00822915881619865
"MESP1_E"	"MESP1_E"	492	-3.15621705743508	0.00159829871592595	0.00822915881619865
"ZNF75A_E"	"ZNF75A_E"	197	-3.15183141888417	0.00162249918186466	0.00832281987734277
"HDX_E"	"HDX_E"	263	3.14505964453649	0.00166052971973173	0.00848647107685775
