,gene,cluster,geneFrequency,geneFrequencyOutsideCluster,geneFrequencySecondBest,geneFrequencyGlobal,secondBestClusterName,tfidf,idf,qval
16913,MBOAT7,11,0.417771883,0.288755088,0.561403509,0.292752075,14,0.513203176,1.228429189,4.45E-25
16914,C5orf24,11,0.429045093,0.298316655,0.508659397,0.302366669,2,0.513187212,1.196114861,2.36E-25
16915,EBNA1BP2,11,0.565649867,0.398469301,0.68710712,0.403648615,2,0.513163524,0.907210544,4.62E-37
16916,POLR1E,11,0.25729443,0.132271879,0.293778063,0.136145123,2,0.513053811,1.994033882,3.64E-36
16917,RNF220,11,0.314986737,0.192376187,0.4,0.196174706,15,0.513034541,1.628749659,5.13E-28
16918,MPV17,11,0.460875332,0.324287653,0.543168698,0.328519188,2,0.513027999,1.113160031,1.19E-26
16919,RBMX2,11,0.339522546,0.216884328,0.410776139,0.220683704,2,0.513026989,1.511024804,3.03E-26
16920,DLX6-AS1,11,0.356763926,0.233632972,0.377621515,0.237447613,0,0.512958118,1.437808258,1.98E-25
16921,C1orf43,11,0.564986737,0.398214891,0.824561404,0.403381543,14,0.512935869,0.907872407,6.82E-37
16922,DPH6,11,0.281167109,0.157500848,0.313790892,0.161332073,2,0.512930477,1.824290471,6.10E-32
16923,ECHDC1,11,0.444297082,0.311100746,0.572161642,0.315227217,2,0.51292391,1.154461577,8.04E-26
16924,TMTC4,11,0.220159151,0.093389586,0.160615779,0.097316953,2,0.512922843,2.329782072,7.65E-46
16925,CERS2,11,0.346153846,0.223456581,0.50877193,0.227257786,14,0.512885868,1.481670284,7.41E-26
16926,CCDC90B,11,0.407824934,0.280423168,0.555555556,0.284370121,14,0.512831146,1.257478647,8.18E-25
16927,DNAJC4,11,0.379973475,0.255491011,0.666666667,0.259347522,14,0.512807008,1.349586331,8.11E-25
16928,FAM32A,11,0.579575597,0.407479647,0.736842105,0.412811242,14,0.512788106,0.884764832,4.45E-39
16929,SMIM20,11,0.377984085,0.253794946,0.543859649,0.25764237,14,0.512615522,1.356182819,8.64E-25
16930,CDC34,11,0.690318302,0.469046811,0.830409357,0.475901882,14,0.512591421,0.742543577,2.88E-64
16931,COPRS,11,0.336870027,0.21457344,0.596491228,0.218362232,14,0.512581426,1.521599981,2.91E-26
16932,DHCR7,11,0.412466844,0.284684532,0.571597633,0.288643274,4,1,0.512516327,1.2425637
16933,TAF3,11,0.387267905,0.262360075,0.442719692,0.266229764,2,0.512508628,1.323395568,1.16E-24
16934,MED10,11,0.533156499,0.3776077,0.569211033,0.382426658,2,0.51247983,0.961218388,1.34E-32
16935,MAML2,11,0.588859416,0.413394674,0.631578947,0.418830635,14,0.512477668,0.870288653,1.64E-40
16936,LRR1,11,0.212864721,0.086160109,0.193585632,0.090085463,2,0.512364633,2.40699647,4.12E-48
16937,STT3A,11,0.549071618,0.388398915,0.648408586,0.393376613,0,0.512277134,0.932987824,1.73E-34
16938,RBM28,11,0.380636605,0.256593453,0.445926876,0.260436355,2,0.512107258,1.345396768,1.32E-24
16939,TNFAIP8L1,11,0.224137931,0.09792656,0.220118343,0.101836634,4,1,0.512017412,2.284385376
16940,ECHDC2,11,0.421750663,0.293016452,0.685311097,0.297004684,2,0.512008413,1.214007369,7.97E-25
16941,RRP7A,11,0.572281167,0.403515095,0.655933291,0.408743529,2,0.512001298,0.894667389,1.12E-37
16942,IFI16,11,0.264588859,0.140646201,0.828571429,0.144485989,15,0.511866394,1.934572738,2.58E-34
16943,SENP6,11,0.523209549,0.371332259,0.573059654,0.376037472,2,0.511733722,0.97806648,2.85E-31
16944,AL133453.1,11,0.388594164,0.264140943,0.561610211,0.267996549,7,0.511693481,1.316781177,2.03E-24
16945,BMS1,11,0.399867374,0.274359735,0.479025016,0.278248007,2,0.511527319,1.279242451,2.25E-24
16946,TCEAL1,11,0.293103448,0.17083616,0.368421053,0.174624045,14,0.51150067,1.745119932,7.72E-30
16947,PRRC2B,11,0.596816976,0.418991689,0.640025657,0.424500781,2,0.511377514,0.856841434,1.57E-41
16948,MNAT1,11,0.401193634,0.275652985,0.47787043,0.27954228,2,0.5113621,1.274601729,2.46E-24
16949,TOMM22,11,0.637267905,0.442227782,0.830409357,0.448270195,14,0.511317712,0.802359115,1.06E-49
16950,RPIA,11,0.516578249,0.367028494,0.817575369,0.371661599,2,0.511294438,0.989771518,1.87E-30
16951,OGFRL1,11,0.346153846,0.224643826,0.376266838,0.22840825,2,0.511137927,1.476620679,2.47E-25
16952,METTL17,11,0.279840849,0.157204037,0.318280949,0.161003369,2,0.511081734,1.826329987,1.67E-31
16953,HYI,11,0.378647215,0.255533412,0.618184061,0.259347522,0,0.511017106,1.349586331,2.55E-24
16954,SCO1,11,0.515251989,0.366392469,0.629506094,0.371004191,2,0.510893947,0.99154192,3.35E-30
16955,NDUFS1,11,0.398541114,0.273638908,0.53380372,0.277508423,2,0.510891445,1.281903993,3.46E-24
16956,C5orf15,11,0.460875332,0.325941316,0.541204046,0.330121621,0,0.510785432,1.108294145,5.23E-26
16957,MAGOH,11,0.770557029,0.507208277,0.78345093,0.515366916,2,0.510783895,0.662876174,5.27E-94
16958,INO80,11,0.314986737,0.193881445,0.409356725,0.197633331,14,0.510701173,1.621341831,2.81E-27
16959,NCOR2,11,0.476127321,0.337877374,0.619883041,0.342160408,14,0.510634946,1.072475624,6.88E-27
16960,SMYD4,11,0.236074271,0.111113467,0.20679923,0.114984797,2,0.510618108,2.162955356,3.43E-40
16961,MRPS23,11,0.478779841,0.340018657,0.589480436,0.344317528,2,0.510470757,1.066191,5.08E-27
16962,SNRNP200,11,0.542440318,0.385345997,0.66568313,0.390212836,2,0.510470489,0.941062956,4.38E-33
16963,PPP1CC,11,0.776525199,0.510006784,0.825400898,0.518263621,2,0.510387685,0.657271246,1.27E-96
16964,B3GAT3,11,0.562997347,0.398978121,0.754385965,0.404059495,14,0.510184337,0.906193146,1.01E-35
16965,EXOSC2,11,0.229442971,0.104371608,0.269788326,0.108246364,2,0.510130998,2.223345504,7.87E-42
16966,SAP30BP,11,0.428381963,0.29999152,0.467836257,0.303969102,14,0.510129759,1.190829222,1.82E-24
16967,PXYLP1,11,0.23806366,0.113487958,0.290772267,0.117347358,0,0.510079215,2.14261687,1.85E-39
16968,MICU2,11,0.389257294,0.265943012,0.501090443,0.269763333,2,0.510008897,1.310210249,6.16E-24
16969,CAT,11,0.362068966,0.240777646,0.479025016,0.244535295,2,0.509936347,1.408395626,2.29E-24
16970,DPY19L4,11,0.277851459,0.155847185,0.286549708,0.159626921,14,0.509834068,1.834915931,2.24E-31
16971,ISCA2,11,0.409151194,0.283772897,0.50877193,0.287657162,14,0.509796626,1.245985919,5.71E-24
16972,POGZ,11,0.318965517,0.198524423,0.293136626,0.202255732,2,0.509777829,1.598222383,1.18E-26
16973,ARL3,11,0.391909814,0.268550712,0.473893521,0.272372422,2,0.509712007,1.300584952,7.61E-24
16974,CD3EAP,11,0.265915119,0.143508311,0.294547787,0.147300518,2,0.509302027,1.915280441,3.72E-33
16975,UGDH,11,0.392572944,0.269504749,0.450160375,0.273317446,0,0.509214749,1.297121354,1.05E-23
16976,MTCH2,11,0.451591512,0.319750678,0.616805645,0.323835155,2,0.509178766,1.127520674,4.44E-25
16977,ATRX,11,0.698275862,0.475407056,0.760233918,0.482311611,14,0.509158233,0.729164877,2.26E-65
16978,BCAS2,11,0.445623342,0.314980495,0.526491341,0.319027858,2,0.509114353,1.142476852,8.53E-25
16979,C12orf45,11,0.418435013,0.292316825,0.578947368,0.296224012,14,0.509084488,1.216639314,6.29E-24
16980,RRP1,11,0.320954907,0.201026119,0.375112251,0.204741556,2,0.509036664,1.586006796,2.89E-26
16981,HP1BP3,11,0.840185676,0.53618979,0.80192431,0.545607692,2,0.509030756,0.605855075,3.48E-132
16982,ZCCHC17,11,0.48938992,0.349071404,0.625730994,0.353418522,14,0.509015586,1.040102308,2.26E-27
16983,EXO1,11,0.140583554,0.023151289,0.081334189,0.026789383,2,0.508877269,3.619749632,9.10E-89
16984,PSMD14,11,0.639257294,0.445111092,0.754842848,0.451125811,2,0.508854571,0.796009017,2.89E-49
16985,UCA1,11,0.693633952,0.473371777,0.831952663,0.480195579,4,1,0.508823372,0.733561802
16986,RARS,11,0.540450928,0.385303596,0.657472739,0.390110116,2,0.508740636,0.941326231,2.61E-32
16987,ZNF518A,11,0.449602122,0.318521031,0.596491228,0.322581971,14,0.508678943,1.131398003,7.57E-25
16988,CRBN,11,0.412466844,0.28750424,0.467589221,0.291375627,4,0,0.508630201,1.233142031
16989,RCC2,11,0.384615385,0.262720488,0.473684211,0.266496836,14,0.508612657,1.322392907,1.43E-23
16990,TLE4,11,0.453580902,0.321807157,0.577293137,0.325889555,2,0.508553429,1.121196742,5.35E-25
16991,AHCTF1,11,0.327586207,0.208043589,0.395766517,0.211747062,2,0.508532648,1.552362819,1.26E-25
16992,MRPL46,11,0.415119363,0.289984735,0.596279666,0.293861451,2,0.508374632,1.224646877,1.15E-23
16993,DDX46,11,0.771220159,0.509158752,0.805644644,0.517277508,2,0.508369651,0.659175782,3.30E-93
16994,NAV2,11,0.537135279,0.383416723,0.610211095,0.388178979,7,0.508285076,0.946288759,8.91E-32
16995,HOMER1,11,0.368700265,0.248261533,0.520467836,0.251992769,14,0.508199813,1.378354888,1.08E-23
16996,STK24,11,0.655172414,0.454185041,0.690230731,0.460411702,7,0.508174122,0.775634186,7.98E-53
16997,UBN1,11,0.395888594,0.273342096,0.649122807,0.277138631,14,0.50801906,1.283237425,2.26E-23
16998,CNIH4,11,0.708885942,0.481343284,0.74636072,0.488392637,0,0.508012911,0.716635613,2.32E-68
16999,ZNF33A,11,0.375994695,0.2552154,0.485714286,0.258957186,15,0.508003625,1.351092535,1.69E-23
17000,BFAR,11,0.482095491,0.344407225,0.725146199,0.348672857,14,0.507946014,1.053621168,1.59E-26
17001,CISD1,11,0.521220159,0.372773915,0.770109044,0.377372833,2,0.507940321,0.974521634,6.39E-30
17002,MTR,11,0.318302387,0.199075645,0.346889031,0.202769332,2,0.50791074,1.595686242,3.94E-26
17003,DLD,11,0.395225464,0.272854478,0.571905067,0.276645575,2,0.507871877,1.285018105,2.50E-23
17004,SMU1,11,0.379973475,0.259010346,0.438871071,0.262757827,2,0.507843091,1.33652248,2.13E-23
17005,ARID4B,11,0.615384615,0.432475407,0.760233918,0.438142,14,0.507822905,0.82521222,8.18E-44
17006,POLR2G,11,0.533819629,0.381529851,0.736497755,0.386247843,2,0.50780982,0.951276036,3.00E-31
17007,EPB41L4A-AS1,11,0.608090186,0.428277646,0.824759461,0.433848303,2,0.507791996,0.835060338,2.16E-42
17008,NASP,11,0.948938992,0.574012042,0.937524054,0.585627414,2,0.507750214,0.535071504,2.44E-235
17009,THRB,11,0.369363395,0.249279172,0.473684211,0.252999425,14,0.507641254,1.374368064,1.61E-23
17010,GPATCH2,11,0.342175066,0.223159769,0.358376511,0.226846906,0,0.507609837,1.483479912,1.76E-24
17011,PRSS22,11,0.641909814,0.447549186,0.830495929,0.453570548,0,0.507496761,0.790604458,2.19E-49
17012,POLE2,11,0.165782493,0.043080054,0.124823605,0.04688142,2,0.507316619,3.060133844,1.40E-68
17013,MRPL17,11,0.594164456,0.420412144,0.724182168,0.425795053,2,0.507295916,0.853797145,1.07E-39
17014,CCT7,11,0.75994695,0.505088195,0.810776139,0.512983811,2,0.507272942,0.667510991,1.22E-87
17015,MFSD14C,11,0.309681698,0.190701323,0.299294419,0.194387378,2,0.50722837,1.637902318,1.15E-26
17016,MAGEF1,11,0.384615385,0.263716927,0.617960231,0.267462404,2,0.507221641,1.318776267,3.53E-23
17017,HDDC2,11,0.519230769,0.371925882,0.771929825,0.37648944,14,0.50721851,0.976865279,1.67E-29
17018,NELFA,11,0.329575597,0.211075305,0.393457344,0.214746487,2,0.506985177,1.538297077,5.04E-25
17019,FAM162A,11,0.542440318,0.387953697,0.614035088,0.392739749,14,0.506969117,0.934608104,5.24E-32
17020,CYSTM1,11,0.578912467,0.411401798,0.878896729,0.416591339,2,0.506924436,0.875649541,4.65E-37
17021,ADNP,11,0.440981432,0.312860414,0.545606158,0.316829649,2,0.506860105,1.149391034,5.61E-24
17022,CCDC25,11,0.546419098,0.390688602,0.704554201,0.395513189,2,0.506842588,0.927571144,1.84E-32
17023,AGL,11,0.354774536,0.235965061,0.60487492,0.239645821,2,0.506828486,1.42859319,1.04E-23
17024,ACTR1B,11,0.329575597,0.211181309,0.526315789,0.214849207,14,0.506827568,1.53781886,5.61E-25
17025,LSM4,11,0.904509284,0.560358718,0.877192982,0.571020626,14,0.506823639,0.560329947,2.79E-183
17026,PHKB,11,0.605437666,0.427493216,0.654906992,0.433005999,2,0.506753565,0.837003697,1.53E-41
17027,TCTN3,11,0.372015915,0.252416893,0.538011696,0.256122114,14,0.506723228,1.362100942,3.32E-23
17028,PHF6,11,0.292440318,0.173147049,0.409356725,0.176842797,14,0.506651124,1.732494092,2.53E-28
17029,C1orf21,11,0.370689655,0.251250848,0.503190967,0.254951105,7,0.506615434,1.366683496,3.35E-23
17030,IDH3G,11,0.553050398,0.395246777,0.640025657,0.40013559,2,0.506567515,0.915951813,3.18E-33
17031,CNOT10,11,0.270557029,0.150038161,0.283258499,0.153771879,2,0.506559888,1.872285078,2.11E-31
17032,SF3A1,11,0.351458886,0.232954545,0.407055805,0.236625853,2,0.506548929,1.441275066,9.39E-24
17033,AP3B1,11,0.476790451,0.341502714,0.569701456,0.345693976,0,0.506447464,1.062201356,9.77E-26
17034,CIB2,11,0.282493369,0.162864654,0.339181287,0.166570795,14,0.506322714,1.792334867,1.64E-29
17035,MRPS34,11,0.788461538,0.517787483,0.830788967,0.526173063,2,0.506290947,0.642125104,1.37E-100
17036,CAND1,11,0.448275862,0.319241859,0.519948685,0.323239379,2,0.506265778,1.12936212,4.10E-24
17037,TRIOBP,11,0.538461538,0.385854817,0.682617062,0.390582628,2,0.506216166,0.940115737,2.65E-31
17038,WDR12,11,0.299071618,0.180397727,0.364079538,0.184074287,2,0.506153552,1.692415868,2.12E-27
17039,C2orf68,11,0.335543767,0.217647558,0.475689545,0.221300025,2,0.506079162,1.508235921,2.18E-24
17040,PTGR1,11,0.384615385,0.264543758,0.50877193,0.268263621,14,0.506071201,1.315785123,7.40E-23
17041,CPAMD8,11,0.271883289,0.151755427,0.338653367,0.155477032,1,0.506044747,1.861257264,5.24E-31
17042,GRHPR,11,0.543766578,0.389607361,0.695702373,0.394383269,2,0.505937868,0.930432079,7.47E-32
17043,MPC2,11,0.533819629,0.382971506,0.853367543,0.387644835,2,0.505882569,0.947665732,1.15E-30
17044,SLC25A11,11,0.49005305,0.351912313,0.67251462,0.356191963,14,0.505874644,1.032285471,1.61E-26
17045,MRPL10,11,0.375994695,0.256784261,0.520461835,0.260477443,2,0.505802733,1.345239014,7.04E-23
17046,NLRP2,11,0.413129973,0.290239145,0.479025016,0.294046347,2,0.505678474,1.22401788,6.95E-23
17047,ATP7B,11,0.25928382,0.13854732,0.267864015,0.14228778,2,0.505578466,1.949903649,4.72E-33
17048,MOB3A,11,0.379310345,0.260091588,0.451764125,0.263785028,0,0.505476854,1.332620797,9.63E-23
17049,NOA1,11,0.309018568,0.191252544,0.370237332,0.194900978,2,0.505326832,1.635263655,3.88E-26
17050,FAAP20,11,0.595490716,0.422680631,0.771929825,0.42803435,14,0.505304737,0.848551831,2.86E-39
17051,DDB2,11,0.199602122,0.075708107,0.150711831,0.079546388,7,0.505275791,2.531414926,4.39E-50
17052,PMPCA,11,0.425729443,0.301433175,0.576395125,0.305283918,2,0.505133542,1.186513056,5.24E-23
17053,C8orf33,11,0.383289125,0.264119742,0.50877193,0.267811653,14,0.504972435,1.317471334,1.46E-22
17054,KDELC1,11,0.23938992,0.117622117,0.318776215,0.121394527,0,0.504803795,2.108709483,4.37E-37
17055,ZNRF1,11,0.460212202,0.329884668,0.725146199,0.333922261,14,0.504782402,1.096847063,2.79E-24
17056,PABPN1,11,0.619363395,0.43699118,0.767030148,0.442641137,2,0.504778635,0.814995911,1.47E-43
17057,DDR1,11,0.438992042,0.312775611,0.501456664,0.316685841,4,0,0.50477282,1.149845034
17058,PPP1R7,11,0.533156499,0.383374322,0.593387614,0.388014627,0,0.504745784,0.946712241,2.99E-30
17059,TLE1,11,0.370689655,0.252586499,0.421167415,0.256245378,2,0.504738369,1.361619787,1.13E-22
17060,OGFR,11,0.414456233,0.292083616,0.578947368,0.295874764,14,0.50473268,1.21781901,1.20E-22
17061,ADH5,11,0.823607427,0.532903664,0.824327659,0.541909771,0,0.504587839,0.612655766,2.69E-119
17062,WDR74,11,0.340185676,0.223329376,0.428864657,0.226949626,2,0.50450461,1.483027198,1.13E-23
17063,SLC25A26,11,0.350795756,0.233781377,0.438596491,0.237406525,14,0.504437742,1.437981313,3.56E-23
17064,ATF1,11,0.341511936,0.224686228,0.394270833,0.22830553,8,0.504437207,1.477070501,1.38E-23
17065,RNF8,11,0.309018568,0.191867368,0.473684211,0.195496754,14,0.504383661,1.632211503,7.62E-26
17066,MUC15,11,0.413129973,0.291193182,0.769230769,0.294970828,4,1,0.504381633,1.220878817
17067,PTOV1,11,0.537798408,0.386830054,0.637426901,0.391507108,14,0.504321322,0.937751607,1.18E-30
17068,ING5,11,0.288461538,0.170412144,0.356382296,0.174069357,2,0.504317728,1.748301458,4.69E-28
17069,EIF4E,11,0.530503979,0.381911465,0.671712636,0.386514915,2,0.50428903,0.950584822,8.06E-30
17070,MRPS9,11,0.318302387,0.201471336,0.428094933,0.205090805,2,0.504287252,1.584302449,5.06E-25
17071,ARID1A,11,0.529840849,0.381466248,0.641693393,0.386062947,2,0.504278597,0.951754848,9.60E-30
17072,PRPF38B,11,0.612068966,0.433196235,0.698909557,0.438737776,2,0.504255077,0.823853365,6.00E-42
17073,NPM3,11,0.326923077,0.210248474,0.561403509,0.213863095,14,0.504252435,1.542419213,2.20E-24
17074,GGNBP2,11,0.594827586,0.423083446,0.681334189,0.428404142,2,0.504228369,0.847688273,8.48E-39
17075,MRPL42,11,0.575596817,0.411380597,0.685311097,0.416468075,2,0.504191425,0.875945472,1.14E-35
17076,CHMP1A,11,0.424403183,0.30103036,0.49122807,0.304852494,14,0.504160104,1.187927245,1.05E-22
17077,SNX24,11,0.478116711,0.34428002,0.631578947,0.348426329,14,0.504092058,1.054328465,3.69E-25
17078,RCE1,11,0.346153846,0.229520014,0.497076023,0.233133372,14,0.504050046,1.456144579,2.94E-23
17079,ZADH2,11,0.219496021,0.096845319,0.152046784,0.100645082,14,0.503996885,2.296154993,2.46E-42
17080,ATXN3,11,0.362068966,0.244996608,0.372070072,0.248623552,0,0.50393315,1.391815367,1.18E-22
17081,ETFB,11,0.786472149,0.518614315,0.791276459,0.526912647,2,0.503908828,0.6407205,1.80E-98
17082,ARMC1,11,0.404509284,0.284048507,0.474872542,0.287780426,4,0,0.503839572,1.2455575
17083,CCM2,11,0.323607427,0.207216757,0.619883041,0.210822582,14,0.50377209,1.556738343,1.80E-24
17084,WASHC4,11,0.50265252,0.362788331,0.685714286,0.367121374,15,0.503689375,1.002062766,6.43E-27
17085,ZNF439,11,0.307029178,0.190277307,0.298652983,0.193894322,2,0.503663559,1.640442002,8.29E-26
17086,CCT6A,11,0.782493369,0.517172659,0.867735728,0.525392391,2,0.503620467,0.643609885,2.24E-96
17087,TMEM170A,11,0.484748011,0.349686228,0.652341244,0.353870491,2,0.503568002,1.038824279,1.80E-25
17088,LRRC58,11,0.396551724,0.277179444,0.518152662,0.28087764,2,0.503555715,1.26983615,3.87E-22
17089,CLPTM1L,11,0.513262599,0.370547829,0.742690058,0.374969184,14,0.503465152,0.980911432,8.19E-28
17090,TROVE2,11,0.462201592,0.332449966,0.551566741,0.336469718,0,0.503451755,1.089247125,5.10E-24
17091,TTF1,11,0.301724138,0.184955902,0.278896729,0.188573424,2,0.503356673,1.668267829,3.10E-26
17092,ESYT2,11,0.50066313,0.361601085,0.619047619,0.365909278,7,0.503351617,1.005369852,1.19E-26
17093,EMD,11,0.437665782,0.31275441,0.608187135,0.316624209,14,0.503333012,1.150039669,6.94E-23
17094,GPR146,11,0.387267905,0.268953528,0.530208333,0.27261895,8,0.503324446,1.299680247,4.42E-22
17095,AATF,11,0.401193634,0.28150441,0.485182809,0.285212425,2,0.503305849,1.254521025,4.29E-22
17096,ZC3H13,11,0.701591512,0.481216079,0.725208467,0.488043389,2,0.503287348,0.717350965,4.46E-64
17097,TCP1,11,0.709549072,0.485032225,0.778832585,0.491987838,2,0.503284066,0.709301282,1.16E-66
17098,VCL,11,0.569628647,0.40832768,0.713450292,0.413324842,14,0.50327913,0.883521453,1.72E-34
17099,PSMC2,11,0.469496021,0.338364993,0.583322643,0.34242748,2,0.503156718,1.071695382,2.36E-24
17100,EPB41L2,11,0.202254642,0.079312246,0.158566519,0.083121045,7,0.503099797,2.487457357,4.75E-48
17101,PRKAR2A,11,0.409814324,0.289263908,0.643274854,0.292998603,14,0.503082916,1.227587438,4.00E-22
17102,PTK2,11,0.539124668,0.388674525,0.578947368,0.393335525,14,0.503053066,0.933092279,1.99E-30
17103,COMMD3,11,0.383952255,0.26613382,0.450292398,0.269783877,14,0.50302894,1.310134096,5.08E-22
17104,MRPL36,11,0.442307692,0.316867368,0.666666667,0.320753554,14,0.502940202,1.137082195,5.96E-23
17105,ITPR2,11,0.391909814,0.273575305,0.538011696,0.277241351,14,0.502768109,1.282866849,6.44E-22
17106,CWC22,11,0.309681698,0.193627035,0.380116959,0.19722245,14,0.50274439,1.623422997,2.80E-25
17107,RBFOX2,11,0.515251989,0.372561906,0.760233918,0.376982497,14,0.502657438,0.975556521,9.08E-28
17108,COPS6,11,0.687002653,0.474537822,0.719050674,0.481120059,2,0.502637547,0.731638437,2.34E-59
17109,WRNIP1,11,0.334880637,0.219386024,0.456189865,0.222964089,2,0.502570292,1.500744556,2.13E-23
17110,SEPHS1,11,0.314323607,0.198545624,0.416805645,0.202132468,2,0.502550647,1.598832016,8.08E-25
17111,SNRPA1,11,0.736737401,0.498197931,0.74581209,0.505587969,4,0,0.50247939,0.682033231
17112,MRFAP1L1,11,0.366047745,0.249893996,0.471712636,0.253492481,2,0.502371656,1.372421118,4.10E-22
17113,WFS1,11,0.362732095,0.246756275,0.514619883,0.250349248,14,0.502347078,1.384898344,3.44E-22
17114,XRCC4,11,0.264588859,0.146116011,0.304093567,0.149786342,14,0.502333958,1.898545385,6.02E-31
17115,PPCS,11,0.667771883,0.46510346,0.713450292,0.471382201,14,0.502221916,0.752086048,7.63E-54
17116,PAXIP1,11,0.24005305,0.119742198,0.25452213,0.123469472,2,0.502133692,2.091761347,6.54E-36
17117,UBE2V2,11,0.592175066,0.423062246,0.725146199,0.428301422,14,0.502121864,0.847928075,1.17E-37
17118,VMP1,11,0.674403183,0.468643996,0.771428571,0.47501849,15,0.502026775,0.74440155,1.50E-55
17119,CD99,11,0.842175066,0.541829206,0.824561404,0.551134029,14,0.501748747,0.595777252,9.43E-130
17120,ANKLE2,11,0.455570292,0.328485414,0.507609229,0.332422549,7,0.501741603,1.101348381,3.30E-23
17121,PWWP2B,11,0.554376658,0.399783752,0.642388929,0.404573096,4,0,0.501668107,0.904922853
17122,EPRS,11,0.653183024,0.457873982,0.683643361,0.463924727,2,0.501666096,0.768032967,6.04E-50
17123,NDUFA10,11,0.718832891,0.490565638,0.838742784,0.497637439,2,0.501661614,0.6978835,3.75E-69
17124,RPAIN,11,0.442970822,0.318436228,0.632200128,0.322294355,2,0.501571435,1.132290007,1.32E-22
17125,APEH,11,0.475464191,0.344195217,0.66619628,0.348261977,2,0.501519759,1.054800275,2.86E-24
17126,TEX264,11,0.536472149,0.388059701,0.713450292,0.392657573,14,0.50150348,0.934817364,1.17E-29
17127,DECR1,11,0.314986737,0.199944878,0.372033355,0.203508916,2,0.501473206,1.592045461,1.94E-24
17128,EEA1,11,0.765251989,0.511427239,0.776331361,0.519290821,4,1,0.501462898,0.655291204
17129,PTBP1,11,0.75265252,0.50599983,0.791661321,0.513641219,2,0.501439894,0.666230274,6.09E-82
17130,ATG5,11,0.423076923,0.301941995,0.532163743,0.305694798,14,0.501417259,1.185168066,6.27E-22
17131,KPNB1,11,0.796419098,0.524402137,0.87491982,0.53282932,2,0.501388933,0.62955413,2.27E-102
17132,UTP11,11,0.361405836,0.246205054,0.439053254,0.249774016,4,1,0.501341707,1.387198706
17133,PCYOX1,11,0.460875332,0.333043589,0.625730994,0.337003862,14,0.501276072,1.087660888,2.37E-23
17134,PPP1R12A,11,0.685013263,0.474559023,0.715766099,0.481078971,0,0.501240536,0.731723841,3.07E-58
17135,HIC2,11,0.576923077,0.414454715,0.647081462,0.419488043,2,0.501184763,0.868720256,6.45E-35
17136,BUD23,11,0.547082228,0.395395183,0.631578947,0.400094502,14,0.501157139,0.916054504,8.23E-31
17137,ITPA,11,0.532493369,0.385748813,0.660818713,0.390295012,14,0.500997656,0.940852385,4.62E-29
17138,TMEM126B,11,0.348143236,0.233632972,0.520467836,0.237180541,14,0.500955018,1.438933653,2.72E-22
17139,TAF11,11,0.568302387,0.409239315,0.666666667,0.414167146,14,0.500950401,0.881485652,1.44E-33
17140,NUDT9,11,0.322944297,0.208467605,0.364894392,0.212014134,4,0,0.500919653,1.551102335
17141,CHD8,11,0.408488064,0.28983633,0.523284157,0.293512203,2,0.5007394,1.225836063,1.79E-21
17142,KARS,11,0.467506631,0.338704206,0.685714286,0.342694552,15,0.500660214,1.070915748,1.50E-23
17143,DENND2A,11,0.236737401,0.116964891,0.263157895,0.120675487,14,0.500616806,2.114650263,3.78E-36
17144,TMUB1,11,0.440981432,0.317609396,0.596491228,0.321431506,14,0.50050105,1.134970802,3.07E-22
17145,UBAC2,11,0.577586207,0.415429953,0.666666667,0.420453612,14,0.50043289,0.866421123,8.84E-35
17146,GPN1,11,0.302387268,0.187563602,0.391812865,0.191120881,14,0.500405318,1.654849167,2.99E-25
17147,TMEM141,11,0.590185676,0.423210651,0.72020526,0.428383598,2,0.500321779,0.847736229,9.64E-37
17148,PPP2R5E,11,0.456233422,0.330117877,0.625730994,0.334024982,14,0.500277965,1.096539494,7.65E-23
17149,UROD,11,0.371352785,0.256423847,0.464400257,0.259984387,2,0.500261852,1.347133701,2.02E-21
17150,PANK2,11,0.313660477,0.199393657,0.444444444,0.202933684,14,0.500249578,1.594876033,3.51E-24
17151,PTPN14,11,0.49867374,0.36251272,0.611930725,0.366731038,2,0.500232877,1.003126566,1.33E-25
17152,HDAC2,11,0.644562334,0.454312246,0.758050032,0.460206262,2,0.500232255,0.776080495,2.15E-47
17153,GNAI3,11,0.678381963,0.471972524,0.724525043,0.478367162,0,0.500223066,0.737376719,5.80E-56
17154,ISY1,11,0.309018568,0.194623474,0.37421424,0.198167475,2,0.500190671,1.618642774,1.46E-24
17155,NUFIP1,11,0.24535809,0.126611262,0.255548428,0.130290081,2,0.500037805,2.037991919,6.56E-34
17156,RCN2,11,0.785145889,0.520755597,0.856574727,0.528946503,2,0.500034276,0.63686798,5.16E-96
17157,MED16,11,0.454907162,0.329248643,0.678362573,0.333141589,14,0.500028351,1.099187686,1.04E-22
17158,USP3,11,0.483421751,0.351382293,0.616703676,0.355472923,0,0.500006113,1.034306199,2.21E-24
17159,DDX42,11,0.473474801,0.343919607,0.57908916,0.347933273,2,0.499868446,1.055744562,1.09E-23
17160,ATM,11,0.370689655,0.256084634,0.395381655,0.259635138,2,0.499866825,1.348477947,2.52E-21
17161,NKTR,11,0.619363395,0.440764925,0.659653624,0.44629797,2,0.49968285,0.806768455,8.09E-42
17162,JMJD1C,11,0.483421751,0.351636703,0.602339181,0.355719451,14,0.499670966,1.033612918,2.73E-24
