"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF333_E"	"ZNF333_E"	445	-5.26839422957891	1.376223017826e-07	8.18055313171247e-07
"ELK3_E"	"ELK3_E"	1280	-5.23887239665643	1.61560694253075e-07	9.56245989489357e-07
"ZNF37A_E"	"ZNF37A_E"	223	-5.2094742254673	1.89376512164204e-07	1.11611263552095e-06
"POGZ_E"	"POGZ_E"	784	-5.19269002410087	2.07277132784873e-07	1.21643571570783e-06
"ZNF33A_E"	"ZNF33A_E"	515	-5.16783076426266	2.36826601597756e-07	1.38398668022317e-06
"ZFX_C"	"ZFX_C"	54	-5.15625805232808	2.51933643523655e-07	1.46608443815236e-06
"ESRRG_E"	"ESRRG_E"	740	-5.14125599621746	2.72907908908621e-07	1.58149562275498e-06
"ZNF275_E"	"ZNF275_E"	306	-5.11624772010951	3.11673673360875e-07	1.79861682335338e-06
"BNC1_E"	"BNC1_E"	245	-5.11423250764597	3.15019144000548e-07	1.81037972796995e-06
"PURA_E"	"PURA_E"	440	-5.08620059724706	3.65307675281676e-07	2.08734159576822e-06
"ZNF84_E"	"ZNF84_E"	344	-5.08572378562264	3.66226720412763e-07	2.08734159576822e-06
"ZNF292_E"	"ZNF292_E"	395	-5.07768124982261	3.82068968463377e-07	2.1687111529581e-06
"ZNF649_E"	"ZNF649_E"	313	5.07323672525724	3.91105455723862e-07	2.21094308643898e-06
"DMTF1_E"	"DMTF1_E"	710	-5.06980724140487	3.98218806970239e-07	2.24200425875521e-06
"ZC3H8_D"	"ZC3H8_D"	418	5.05545585248877	4.29363946575151e-07	2.40756706885257e-06
"ZNF281_E"	"ZNF281_E"	761	5.02535745684834	5.02495686215704e-07	2.80627631213206e-06
"ZSCAN9_E"	"ZSCAN9_E"	215	-5.00364942251806	5.62550235502119e-07	3.12904448261219e-06
"ZNF841_E"	"ZNF841_E"	433	-4.97329420829297	6.58246454761084e-07	3.64668535937641e-06
"ZFP62_E"	"ZFP62_E"	395	-4.96441750303298	6.89075682176019e-07	3.8022701984613e-06
"HIVEP1_E"	"HIVEP1_E"	229	-4.95606848283376	7.19338707355499e-07	3.95350837177526e-06
"ZNF506_E"	"ZNF506_E"	335	-4.94629603471391	7.56389024101884e-07	4.14070671296881e-06
"ZNF710_E"	"ZNF710_E"	375	-4.93912395102786	7.8474320829637e-07	4.27901316334832e-06
"ZNF544_E"	"ZNF544_E"	143	-4.93133971446611	8.16675644045189e-07	4.43566967451995e-06
"ZNF174_E"	"ZNF174_E"	348	4.92799295292143	8.30786129560565e-07	4.4946827712554e-06
"ZNF264_E"	"ZNF264_E"	635	-4.91796541283954	8.74483584050663e-07	4.71268390626524e-06
"ZNF2_E"	"ZNF2_E"	201	-4.9136972207044	8.93747397241209e-07	4.79783002007393e-06
"ZNF771_E"	"ZNF771_E"	399	-4.89040274743008	1.00629867843876e-06	5.38117246964354e-06
"RFX7_E"	"RFX7_E"	409	-4.87343174101192	1.09676173852109e-06	5.84236541481427e-06
