"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF79_E"	"ZNF79_E"	161	-6.2349234567757	4.51999046257226e-10	2.58685404572834e-09
"TBX15_E"	"TBX15_E"	595	6.20699671177023	5.40067279500861e-10	3.07816124324565e-09
"ZNF678_E"	"ZNF678_E"	353	-6.20268154326036	5.55090929944324e-10	3.15082351628233e-09
"IKZF4_E"	"IKZF4_E"	136	-6.17887796975379	6.45587707077214e-10	3.64954683388547e-09
"HOXB2_E"	"HOXB2_E"	660	6.17168377774489	6.75665335790761e-10	3.80405077264311e-09
"ZNF846_E"	"ZNF846_E"	455	-6.16202247252706	7.18216555426287e-10	4.02724667718789e-09
"MXD3_E"	"MXD3_E"	485	-6.15131924866159	7.68410660076611e-10	4.29132566212140e-09
"ZNF805_E"	"ZNF805_E"	126	6.15019797847687	7.73862879659877e-10	4.30441802541739e-09
"MIER2_E"	"MIER2_E"	619	6.13651382050575	8.43520289887495e-10	4.67310240597672e-09
"GATAD2A_E"	"GATAD2A_E"	958	6.13277115277906	8.63613366308865e-10	4.76535662285967e-09
"ZNF18_E"	"ZNF18_E"	859	-6.11103387366773	9.89877506062902e-10	5.44039819800444e-09
"ZFAT_E"	"ZFAT_E"	255	-6.10529127091943	1.02613376108222e-09	5.61737256560818e-09
"HSF4_E"	"HSF4_E"	994	6.1019825476231	1.04760816403563e-09	5.71235160310769e-09
"ZNF619_E"	"ZNF619_E"	276	-6.0985869799286	1.07010164976009e-09	5.81212072516756e-09
"ZNF800_E"	"ZNF800_E"	775	-6.09678513734327	1.08222825166345e-09	5.84169618481659e-09
"ZNF746_E"	"ZNF746_E"	493	-6.09652609523515	1.08398261335586e-09	5.84169618481659e-09
"ZNF311_E"	"ZNF311_E"	197	-6.08832330601437	1.14099283730385e-09	6.1250972080071e-09
"THAP9_E"	"THAP9_E"	219	-6.06993296848955	1.27963649749926e-09	6.84284381867365e-09
"ZNF211_E"	"ZNF211_E"	173	6.04578561736231	1.4868369487112e-09	7.9202660537116e-09
"FOXL1_E"	"FOXL1_E"	634	5.99076818726038	2.08852157569692e-09	1.108276774843e-08
"ZNF845_E"	"ZNF845_E"	234	-5.9886597158283	2.11577304881989e-09	1.11845254679983e-08
"THAP11_C"	"THAP11_C"	116	5.9800692013504	2.23042845548701e-09	1.17457924366901e-08
"ZNF629_E"	"ZNF629_E"	576	-5.96656721602846	2.42296951460749e-09	1.27114120368613e-08
"MAX_C"	"MAX_C"	55	5.95734389086241	2.56370407091329e-09	1.33989816536411e-08
