"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZXDC_E"	"ZXDC_E"	356	-6.19355299260402	5.88228990850497e-10	3.32529449929771e-09
"ZNF440_E"	"ZNF440_E"	410	-6.1859133088191	6.17439343711987e-10	3.47623370341911e-09
"SFPQ_E"	"SFPQ_E"	544	-6.17294706819493	6.7028657561991e-10	3.75848950296994e-09
"NR2C1_E"	"NR2C1_E"	821	6.15841244980563	7.34777861738792e-10	4.10349733269446e-09
"THAP8_E"	"THAP8_E"	730	6.14466167830071	8.01341304945906e-10	4.45725986887582e-09
"ZNF460_E"	"ZNF460_E"	182	-6.12554820586702	9.03719039997923e-10	5.00660348158849e-09
"EPAS1_B"	"EPAS1_B"	41	-6.12066842194857	9.3183630833022e-10	5.14180592445161e-09
"ZNF829_E"	"ZNF829_E"	79	-6.1048033229699	1.02927346045933e-09	5.65691961403243e-09
"ZNF14_E"	"ZNF14_E"	111	-6.10132181991329	1.05194863125578e-09	5.75869112367296e-09
"ZNF264_E"	"ZNF264_E"	594	-6.10025646386038	1.05898414831202e-09	5.77438206855178e-09
"ZNF461_E"	"ZNF461_E"	145	-6.07684662959544	1.22568888410515e-09	6.65717295876718e-09
"ZSCAN30_E"	"ZSCAN30_E"	306	-6.05956679438566	1.36488641411467e-09	7.38424876386257e-09
"ZNF845_E"	"ZNF845_E"	234	-6.05582454415135	1.39700208176854e-09	7.52859098540634e-09
"ARNTL2_E"	"ARNTL2_E"	691	6.04647293813191	1.48051086485647e-09	7.947703673745e-09
"ATF4_AA"	"ATF4_AA"	9	-6.03738468972684	1.5663201286192e-09	8.37588176887103e-09
"ZNF530_E"	"ZNF530_E"	180	-6.03421919071222	1.59733129843284e-09	8.50886095511339e-09
"ZNF646_E"	"ZNF646_E"	421	-6.00847018134494	1.87282051412955e-09	9.93814717267978e-09
